text,label
"ну конечно , они даже в машину сесть не могут ,не засветив трусов .....",0
расстреливать таких надо! как же товарища сталина не хватает!!!!!,1
пидр в юбке,1
с днем рождения!!!! обнимаю целую счастья тебе!!!!!!,0
А как стоит поступить. Я в тупике.только противозаконные средства лезут в голову.,0
"Пидорван пидорнулся в пидорешт, пидранем за пидрокой
",1
юрочка!!! поздравляю тебя с днем рождения!!! желаю тебе здоровья счастья любви удачи успехов в работе.,0
дырявые мусарские пидарасы,1
доброе утро красотки !! хорошего дня !! жду внука !! соскучилась очень и очень !! они после отпуска !! вот будут разговоры !!!!!,0
пуссть плешивое хуйло ебёт,1
"дурак ты или наркоша удолбанный вконец-понять не могу!таким,как ты,клиническим идиотам,самое место в психушке! сколько лет-то тебе,сопля ты зелёная?не жил толком ещё, а туда же,судить да обсуждать то,о чем представления не имеешь! грош тебе цена как человеку!живёшь хер знает где,вот и живи,а в наши дела не лезь,не тебе,пустозвону тупоголовому о них говорить,ты в них все равно ни хуя не понимаешь,потому что тупой от рождения!мамка тебя,убогого,видно стоя родила!ударился ты, болезный,тыквой своей об пол,с тех пор таким и стал,что только в цирке показывать!(md) (md) :o :o :s 👎👎:d",1
"поздравляю вас с днем рождения желаю вам здоровья, удачи и пускай збудутся все ваши мечты",0
"Полицаи провели беседу по орфографии
",1
"слышь хуета хабаровская да вы себя прокормить не можете ,кормильцы херовы. ваши сскачки никто кроме вас и не поддерживает и еще гостей из ближнего зарубежья с сисянами навального.",1
я ему тоже верю !,0
этом каких пор хохлушки русскими стали?,0
приглашаю тех кто ищет для крохи у ягошки,0
долбоебы !!!,1
ты вчера меня спросила: есть во мне мужская сила?,0
гавно и есть гавно,1
"не путину, а во имя россии, и не отжать,а сохранить для россии.. а вы продажные , дешёвые , тупые , давно не нюхавшие порох",1
гений!! товарищ бендер рекомендовал таких в детстве из рогатки убивать. согласен!,1
в волжский,0
что за работа??,0
настоящий отец армянского народавсего мира дарил церковные земли беженцам построить дома и все необходимое . много можно писать. вечная память.,0
1 пачка или ещё есть?,0
батьку надо повесить ублюдка. хуе...а бандеровского вылезал у европе и сша и получил кое что в жопу. ублюдочный,1
что цена????,0
что бы ты сдох.,1
извините пожалуйста на этом сайте в нам за 50 продовала одежду анечка фабричная заказы набрала а её теперь нет на сайте,0
"весь мир и так знает, что вы великие сказочники.",0
"да, этих двух пидорасов!!!, только казнить!!!!!!!!",1
"слышь, долбаеб, можно подумать, от того, что ты и тебе подобные дебилы придумывают эти тупые высеры и гавкают тут всякие тупости, они реально как-то пострадают. тупо гавкать тут - вас до луны раком не переставить, а вот пойти на их место и сделать лучше что-то, то ума не хватает, то лень мешает. исходите на говно, когда о них речь заходит, а предъявить что-то конкретное не можете, просто гавкаете как тупые шавки",1
"позвоните завтра, договоримся.",0
"дура ебанутая , по другому и не скажешь! или наверное думает, что когда загнётся ,легче будет людям ее нести в последний путь. одно слово, ебнутая!!!!!",1
трахать пойдут всем подъездом))),1
vиедя с сеоторlа б бб ты ограбил сектор игрока надими исман галиев сур о ов оо в учвб о расст чо к сражение произошло в секторе х бзбо юлия сололовни ур б влалими исмангал сур бзбо бзб у чвб ббо стратегический войска стратегические войска авиация оборонная артиллерия елонетехники к,0
в новый магазин калина-малина требуются продавцы. срочно.сегодня видела объявление.,0
блин 90 лет и все туда же в лес. ищи их потом.,0
"есть в наличии, ждать не надо пришёл и купил! цена чудо средства 360 р. хватит надолго😉 пишите)",0
"я наблюдала картину(когда занималась тренировкой) как он только начал подготавливать конструкцию,я думала он для себя)))а оказалось для всех!!!прошу ценить и уважать труд других людей!!!👏👏👏",0
антинародные конституций выпускають против народа .а этих пидеразов почему не кастрирують надо казнить этих пидеров .детей калечать гады проклятые .почему в конституций обнулённой - умники не затронули вопрос о этих педофилях проклятых .за то кто за справедливость рот открыл и сходил на митинги = то разрешили стрелять в холопов = простой люд .это конец нашей стране - мы находимся в окупаций кучки жадных людей = грабящих будущее наших детей = и окруживших себя россобаками и омоношакалами - против нищих и обманутых простых людей .и ещё будем от пули умирать - нанятых на деньги налогоплательщиков - на бюджетные деньги от собак и шакалов . - которые бьють дубинками сажають автозаки и этого мало - стрелять на смерть нас холопов .,1
телевизионная программа,0
польский говнюк смердит!,1
"Назад народ! Это уже не тот чубака!
",1
пипец.. что только не придумают...,0
я ссу тебе на ебало дура ты глупая,1
таких надо к стенке и стрелять,1
"таких детей так много , глаза добрые только и у мальчика и девочки уже были эти глаза спасибо компьютерной графики ,совесть имейте надоело вы ещё. спички им в глаза поставте.",0
военно морское уебище.,1
конечно нет... припиздок ты ебучий,1
ебать сиси,1
три богатыря!!!,0
свинорылая сифиличка опятьвыползла из хлева по хрюкать . фу выблядь укровонючая.,1
"в натуре, хряки ебучие, отожрали хари, в фото не помещаются, хоть сейчас в бойню отправляй!",1
воспитывать после семи лет?))),0
путин разжигатель конфликтов ..пора такова козла в отставку гнать .нахрен ..,1
"сильные женщины тоже плачут..ночью,в пустоте одиночества.",0
доверяет человеку.,0
"кто меня оставлял в беде все знают и помнят. нехуй пиздеть, ,что забыли, я помню. это не забыть. суки.",1
"Гуру будет презиком Почему будет ? Он и так ещё тот гондон.
",1
"класс,,,",0
"школа 3 рабочее время с 8-00 до 16-00 корме субботы и воскресенья, мчс это направление реализуемое за счет дополнительного образования начиная с 5 класса",0
"У каждого банка на сайте есть список аккредитованных страховых компаний, и перед оформлением кредита вы можете обзвонить каждую, чтобы узнать стоимость страхования в вашем конкретном случае, и страховаться в ней. Разумеется, по умолчанию вам предложат свою и очень дорогую.
",0
кто это так вас обидел:?,0
куда вы смотрите? если не видите разметку?!,0
все понятно- дура дурой,1
вы откуда? что вам они сделали плохого?,0
"назим, твоей маме хочется сказать што она плохого сына вырастила. мошенника, альфонса. позор.",1
уроды безмозглые,1
"Ты ёбнутый, мразь? Модер и есть хейтер Бри Ларсон. Он сам редактирует шапки. Ненависть к Бри Ларсон уравновешивалась её защитниками. Сейчас усилиями модера осталась ненависть. Какого такого хуя? Почему такой перекос? Почему дискуссия не может саморегулироваться, чтобы в треде был баланс?
",1
"твари, когда же вы уже все передохните!",1
не верится,0
"а ,что про актуализацию не написали? ведь все недовольство именно к этому этапу.",0
..везде жизнь была..даже в кудым..хрен знает где..,0
"едро не нриняло ни одного закона который не принес им прибыль. и не примет никогда т.к. являеться коммерческой организацией. все их представители никогда не учавствовали в выборах их назначают, а результаты рисуют.",0
если фургал посадят конец путину ребята не останивитесь ----дальше больше и скинем этого хуйла путин не народный --он анти народный ---он всех не посадит--мы всех посадим(гондурасов) путин и ты в числе----(тебе народ вынесь приговор-----повесить со своей шворой),1
жирик ты хоть знаш как та м чего влючать и нажимать чтобы твоя жопа доеха в гос годподи думу,0
"как же так! такой вещи простой в хозяйстве не оказалось! выручайте, люди добрые! мне нужно: масло подсолн. https://ok.ru/game/kingdom/?item=482261843338_1596566895_2/0/114",0
и тогда убийцы будут гулять на свободе и убивать дальше а дураков и тех у кого нет денег на защиту будут казнить.,1
спасибо и вам божих богословений,0
"модераторы,напишите своим разработчикам в игре ошибка!!! три крокодила по 360х3=1080.их и прибавляют к уровню полянки.а не те 1800 обещанные за королевского крокодила!!!",0
"Ага, в снегу по яйца, по тайге, скрытно. Ты что боевичков голивудских обсмотрелся?
",1
"..тимуровцы.. ебать должны были раньше,но их давно нет уже(tr)",1
"пидор !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! сука ,,продал 15 !!!!!!!!!! союзных республик ?????????? куда смотрело тогдашнее нквд ?????",1
да кому нахрен нужна ента бульбашия!!вот раздули.блин.заняться больше нечем?-лучше в своей избе подметите.то что-то все больше и больше грязи и говна в ней копится!..,1
"всем огромное спасибо🌼﻿🌼﻿🌼﻿,остается совсем немного,а ждать становится труднее",0
да это улитка.,0
"изыди дырка стремная ,иди бухни и в рот возьми",1
"У них же тоже круглые еблеты, просто нормальный нос, а не картофан
",0
пидор нквдшный! когда можно приехать к тебе и пустить тебя в расход? а вертухай- садист?? мало тебя в луанде гориллы трахали?,1
от этих долбоебов воняет дурдомом..,1
мэрилин монро отдыхает😀,0
это гоударстенный преступник в ваенное время его бы давно бы растреляли !,1
ва торд не книг которых читают люди святых а зря в сказано все гои обречены рабскую что не иудеи на долю их все отдается а богатство их стран и это ими иудьям киа,0
"эту дуру гнать поганой метлой,и дать ей затычек что она рекламирует",1
каска нужна для долбоёбов...сами понимаете для каких...,1
светомузыкальный фонтан в царицыно,0
"на скорой уже давно санитаров нет, сократили по всей стране.",0
все болеют а властям пофигу,0
"мне жаль деток, она красивая конечно",0
почему захватывает? это наша территория и её следует защищать. так было и при ссср..сейчас мы туда просто возвращаемся...кто-то в рф разве против?,0
"твари какие 🙀🙀🙀подбрасывают сами же, вот их за яйца надо повесить на фонарных столбах срочно🙀🙀🙀",1
"89959288784 с 1г класса, с гимназии.",0
что бы вас черти в аду жарили этими факелами уроды нацистские(sr) 👎,1
"пидорахен Я салоед, ващет. Там, где у критика лихие шутки на все случаи, у блядины - кликушество и хейтерство. У Критика только беззубый детский американский юмор. У Батикова тоже клоунады хватает, впрочем. Пидорашке показали говно и палки через объектив дорогой камеры, и говно с палками тут же стало дорогим реквизитом. Нихуя. Понятно, что у блохеров реквизит плохенький будет, но у Критика в роликах хуета хуже аниме-феста твоего города. Пикрелейтед.
",1
засодить его по полной..... тварь эту...,1
"не знаю, нужно звонить по номеру. в данный момент у нас связи нет, но пробуйте позже",0
"привет, таня!",0
"вы детишек рожаете за мат. капитал???по себе видно судите,бесит,сука,я второго ребёнка рожала для себя,а не ради этой выплаты,так каждая тварь интересовалась,что ради мат.капитала,а без него я бы не стала чтоли рожать?дибилы хреновы,есть выплаты или нет нормальные люди рожают,сколько смогут вырастить.а чем эти подачки кидать,лучше бы работу людям дали,а то мужики на заработки едут к чёрту на кулички,чтобы семью прокормить,развалили всё нахрен,люди выживают как могут,какого хрена,школы,фапы в деревнях позакрывали,больницы оптимизируют,рожать нужно ехать за 150 км,вот за это народ должен благодарить власть???дождутся народ возьмётся за вилы мы на своей земле и хотим жить по человечески,трудиться и детей растить...",1
шамотра такая же как и все ебанутые в гос думе тупорылое быдло сидящее на ш9ее у народа паразиты проститутки и ворьё,1
"слов нет, себе небось повышают суки",1
чтоб- вы !!- сука здохли .и деньги ворованые- не помогут,1
бля сапогом бы по этому ебалу. ...,1
за яйца бы самого подвесить,1
"геев и анимешниц Было бы круто, если бы это было так, а в основном нацики это подкаченные полухачи полужиды типо пейсака.
",1
"фильм турецкий лучшелюбовь не понимает слов,это не клип просто песню добавили и все....",0
"палыч, ты хочешь сказать, что либо это постановочные видео? то есть , тот кто снимал видео, получив пиздюлей не стал бы это видео выкладывать позорится, или либо тот , кто дал пиздов, просто забрал у него телефон кому втащил и выложил видос... а это уже статья , хотя втащить пиздов тоже статья 😂😂",1
а стерелизовать нужно,0
можно схему по крупнее сделать,0
односрупница оцсловалое щечку трусы кончил в иsоvаен,1
любимая актриса моя долгих лет здоровья,0
дети предоставлены самим себе целыми днями и никто за ними не следит!,0
довыебывался! извините других слов нет!,1
это зимний рецепт?,0
"конченная тварь... на стерелизацию эту блядь... ничего личного.. была бы моя воля, пустил бы такую на хор.",1
"очкуют , суки !",1
оба пиздобола. а жирик шут гороховый.,1
"блять, развели срачь из нихуя.",1
"а где вы про это узнали, просто нам скоро 1.5 будет",0
сбой при сбора подарков от друзей,0
красивые мальчики да да,0
а телефон можно?,0
владельца надо стрелять в первую очередь,1
на хрена выставили этого придурока.,1
"лучше быть .. казахом не доделанным .., чем сионистским холуем ...",1
а какой голос!!! сплошной восторг!!!!,0
"кулацкий сынок,который всю жизнь ненавидел советскую власть и поэтому свою ненависть заливал водкой.",0
"истину глаголишь , человек !",0
"человек может и ощибиться, надо быть добрее",0
"там наверное полиция из своих, а в москве с каким остервенением они бьют складывается впечетление набрали хохлов из тех что получили наши паспорта те и стараются на славу им в радость за украину отыгрываются, им прикажут и стрелять начнут, это мое впечитление и я его ни кому не навязываю хотя хотелось бы знать берут на службу в полицию и росгвардию жителей с украины получивших наше гражданство а то есть такая поговорка сколько волка не корми а он в лес смотрит.",0
вибратор туда надо положить - ебать долбоёбов во власти,1
пошланахуй пидор директорская ожабелая ты дома там в капусту у себя играй защека пережратая бог жаст дичи ебаной,1
я из фролово. а эту выплоты получила девушка в вк,0
"сжечь ведму! но она хорошинькая! но ладно, ладно, но потом всё-таки сжечь!",1
"я как понимаю, это аналог твича?
",1
а в моем детстве ходил за молоком с 3-х литровой банкой!,0
садовая 162 они часто бывают в группе(продают кафе диана),0
правельно а кто этих пидорасов будет содержать и кормить они же не на хуй неспособные.,1
"они боятся выйти к народу, боятся услышать вопросы на каторые у них нет ответов. эти губернаторы все только через ящик к людям обращаются. ..",0
робот занимается сексом с крабом и читает книгу...,0
долбаебы крым просрали донбасс проебали армию похоронили флота нет зато пидарасы здорова америки нализуют,1
"ребята я уже на французском---это пиздец! одного человека нет,другой просто включил дурика....ну читать уже противно.",1
"б...я нет слов жуть,с...ки их бы так.",1
порвать пидораса/,1
"господи, возьмите эту кроху, я бы взяла, только вот года не позволяют🙏🙏🙏, счастья и хороших родителей",0
урод и ублюдок,1
"пидор... за такое бабло, которое ты гребеш,мог бы 5 путёвок купить!!! свинья!!!",1
какая разница русский или или. педик мразь последняя☝таких при рождении надо убивать.,1
"Ты кому рассказываешь, теоретик? Я лично бил в ебычи людям, которых искренне боялся. Ты просто решаешь что позор хуже пиздюлей и твердо намерен запиздить оппонента, грызть зубами.
",1
"вот такими мы стали, сейчас нам 3 месяца",0
"любой здравомыслящий человек понимает человек военнообязан, будь то милиция, омон, за народ. но если несется дебил с куском плитки в руке, это нормально, а то , что делает милиционер претуступление. так только думает зомбированая личность. я сама лично в бресте наблюдала как пр. машерова перекривали 24 не более бойца в две шеренги, не выкрыкнув ни слова , и как их провоцировали более 50 если не больше обкуренных долбоебов, подругому не могу сказать, как обезумевшие выносили мусорные баки, скамейки городские воротили. а теперь эти куклы вышли за какое-то насилии, этот спектакль психопадов достал. перемены наступят тогда, когда научитесь работать и видеть дальше своего носа, что у вас есть, и чего сами себя добровольно лишаете.",1
к окончанию трудовой карьеры учитель стаеовился беззубым?,0
"сейчас тоже самое происходит ,только дочерей убивают",0
"посылкой ,расходы оплачу",0
"подождите я тоже кирпичик возьму, да зарядить по дибильной башке.😏",1
наталья огромнейшее вам спасибо за постоянную помощь 🍓🍨🍓🍨🍓,0
соси чеченский хуй. у вас пидорусов хорошо получается.,1
"какая красавица, цвет такой необычный персиковый нежный, и цветочками вся усыпана.",0
"очень жаль, приезжайте в следующем!",0
"лучше иметь президента диктатора,чем президента вора",0
"мы с дочей паспорт получали, его выдала женщина с отечеством меркурьевна, я прям запомнила, на бэйджике написано)",0
давайте всех не стало нами вспомним кого с давайте кто там за облаками вспомним тех кто больше придёт нам не улыбнётся не и давайте вспомним всех кто там теперь у солнца нг светлая память и боль не лечит нас время и не стихает и сжимает объятья свои всё сильней только все память помнит и не забывает дорогих людей наших вечно любимых,0
конь спас своего маленького хозяина.даже после смерти конь не забыл о нем.,0
ты внимательно прочитай что я написал а потом пиши адекватные коментарии.,0
давайте обсудим эту тему! вы про этот факт? 17 сентября польское правительство бежало на территорию румынии. в тот же день на территорию польши вошли советские войска с целью присоединения к ссср западной белоруссии и западной украины. 6 октября 1939 года капитулировали последние части польских войск.,0
"500р.пишиие в л/с, пожалуйста",0
доброе утро девочки. мошковский район кто-нибудь получил до 7 лет отпишитесь пожалуйста. мне ещё должны за 8 месяцев не было.,0
кто их может вышвырнуть🤣🤣🤣,0
"перчик с перчинками уже продан, есть рассада 100 р. отвечать нет возможности, в группу захожу редко, но телефон указан, отвечу всем",0
продам корову более подробной информации просьба обращаться по телефону 89133916526,0
"холодная вода, ну никак не тёплая 😉",0
"мерчендайзер - специалист по продвижению товаров розничной торговли - выкладка товара поставщика, с целью увеличения продажи данного товара. по сути это просто нужным образом выложить товар на прилавке)))",0
ничем не болела,0
"как же так! такой вещи простой в хозяйстве не оказалось! выручайте, люди добрые! мне нужно: масло подсолн. https://ok.ru/game/kingdom/?item=558899738015_1596527930_2/0/114",0
сильна страна долбоебами,1
в 1996 году. а вы не знали?,0
паскуды спят а деньги идут,1
"пусть мороженку кушает в психушке, чмо ебанное!",1
повесить бендеровскую суку,1
да потому что такие как ты пиздоболы перебивают не давая сказать ничего...поэтому и беседа на эмоциях...а здравый смысл ты сам же и убиваешь своей блевотиной,1
а в поделиться гигабайтами пакет отправлен интернета успешно гб передан ов об ч зч абоненту на связи си рассказать об этом на главный экран,0
"тебя родила свинья от овцеёба, сыкливый черножопый пидор ;) :)",1
твари не насытные,1
"здравствуйте, подскажите, а закупка золотых украшений планируется?",0
💋спаси и сохрани всех богородица❤️❤️❤️,0
"с днём рождения, зайчик)",0
я думала это пчела,0
тевтонское казачьё.,0
мразюка! казнить надо!,1
"...когда же наш верховный даст отмашку,чтоб пойти и валить таких гнид,как ты...",1
еслиб можно было б все вернуть назад😢😢💔💔🙏🙏🙏,0
"спасибо! :-) делаю ваши упражнения,и стала лучше себя чувствовать,большое вам спасибо! :-)",0
это закат.,0
"пидор, рот закрой!!! сволочь!!!🥺8oi :| 👎",1
гавнюк грузинский.,1
себе отмени халяву стерва,1
"есть такая шлюха фатеихаответила олегусалосракие ****.вам уже давно тут сказать нечего тупые лошары.сосать,пердеть нюхать бздо и дрочить велком на куй на друзи.мразота опустившаяся.",1
"действительно хть бы сейчас не обсирали родителец уже и до маленького добрались, что вы за люди злые, сколько ненависти как будто они вам дорогу перешли у них радость а вы гавно на них выливаете будьте людьми",0
да бухари увидев такое с утра убьют тебя!!!!,1
а мы еще не старые а мы еще клячи не а что на пенсии уже ничего не значит я многих знаю молодых все без охают дела у них состарилась душа всего у нас тело и лишь ггг гz от,0
чепушило это его отец. когда не вовремя высунул. блядюги мамы,1
"ну и насосала она свои губищи, сидит, как шарамыжка какая то.",1
"Он стал популярным только после того, как его дебил-друже взял под крыло.
",1
"я бы руки оторвала за такую подпись , ебанько",1
долой узурпаторов,0
ну чо сразу дебил то ??? обычный далбаеб,1
"Запуск должен состояться до конца 2019 года. Кому должен? Ссылку на документ, пожалуйста.
",0
"ходор, ты педик, заткни свой поганый рот, ублюдок, растрелять тебя не жалко.",1
"а мне понравилось ,что его много было внутри себя",0
а потом бац и казнь твоего выблядка выстрелом в затылок.,1
хохлов пидорасят,1
настоящий мужчина.🙏. терпенья и здоровья вам.,0
"тебя бы,в попу)",1
"руки, в зад.... цы им засунуть...!",1
"здравствуйте, дайте сотовый.",0
какие твои годы интересно какая ты будешь если сейчас ты беспордонная хамка,1
"ни все ж уроды,есть на земле доброта.",1
"девочки, привет. одобрили с 3 до 7.сориентируйте, в каких числах примерно их выплачивают? чтобы финансы спланировать)",0
хочу тебя на свой ствол до упора,1
друг в беде не бросит... вот что значит настоящий друг!!! 😀👍👍,0
"лина, есть закрытые профы, есть открытые....если у тебя открытый - значить ты своё фото не скрываешь и родственников тоже....ну и что они сделают нам через наших родственников?....у меня одна попыталась с их окопа - её мои родственники ебанутой на всю голову назвали....😂😂😂 они же свои рожы, которые не гоже на авке - скрывают, не дай бог их увидят, ссать от страха или от смеха днями без перерыва будут....а мы себя не скрываем....(ch) вот их это и бесит....;)",1
"Белочка! Уйди к другому!
",1
"Как же эта мразь похожа на мою училку по анатомии. Хотел бы я, чтобы она меня пиздила по лицу и пинала ногами.
",1
"паскуда, ьлять, разорвала бы тебя, так ты сатанища всегда провоцирует на грех. но нет, это твой грех.сдохни тварь печенкина ублюдина кривоногая. сука проклятущая, тварина, тебе что надо от меня???? стая ведьм. чтоб вы сдохли,стая нехристей кто вас родил????? и кого вы родили??!! уроды! животные!!!! будь проклята вся ваша стая до седьмого колена. а теперь сделай скрин и посмейся, выродок в человеческом обличьи.",1
а где нынешнее блядство в списке?,1
полностью согласна - доносам потворствовала власть!,0
"обычно людишки, которые не могут привести реальные данные в споре и проигрывают, переходят к угрозам и оскорблениям. низкий вы человечишко а не офицер-честь имею. пливи дальше.",0
приму с обязанностями помощницы девушку женщину можно парня без опыта возможно пятидневка или сменной график в о бзв чо о,0
"а чем они отличаются ,в 16,17,18 также сидят за партой, сдают егэ, собираются поступать, совсем бы не помешала помощь?!",0
где эта игра там? никак не могу найти...,0
зачем музыка перебивает ребенка?,0
"мамойоб несчастный,общайся без мамы,еблан ущербный... порождение узбека бухого;) :d :d ;)",1
"дачница тамарочка появилась. дела огородные сейчас почти у всех - горячие денёчки. с хорошим урожаем тебя, коль за банками приехала . а про маску дочка молодец, что напоминает, беспокоится. у нас в свердловской области очень много заболевших, мы на втором месте после москвы идём по заболеваемости. так что соблюдай все меры для самозащиты",0
хотелось бы вид сзади ещё👍,0
"вы, уважаемый автор, вторгаетесь на чужую территорию, территорию встречи отца и детей, и если малышка еще не все понимает, то старший, наверняка думает, зачем здесь эта тетка.и мужа пилить не надо, ведь знали,что у него дети, а как он с ними общается, совсем не ваш вопрос☝",0
"главное не схожесть, главное талант!",0
"УК за свои деньги обязана разве это делать? Скорее всего нужно будет скинуться, а это 99 не поддержат большинство жильцов
",0
баку я с тобой,0
вот на сурка ездили сравнивали коробки !и в конце финт на чз отлетел екстрактор сьвязались с новосибом чем стреляли экстрой идите на хуй!чз бракованный!!,1
мальчишкам жопу надрать ремнем.,1
"не фашисты проклятые!!! напоминаете как во время войны людей забирали в деревнях и в машины пихали ,чтобы вывести в германию!!!! нелюди!!!! я думаю вас народ проклянет до 7 колена так вам и нужно будет!!! на месте ваших матерей я бы от вас отреклась мрази проклятые!!! враги народа!!!! убийцы!!!",1
как я ждал в 2004 от этого пидора за которого я голосовал что не будет этой мрази....тогда объяснили что не дал действующий президент (даже фамилию писать в западло)...(когда эта мразь стала президентом не зная мувы)..за этого пидора голосовал запад окраины? так эта тварь еще и смылась...матов не хватает,1
какая же он сволочь.,1
уволить или разъебать???,1
"никакого кондтескта -уродец и тварь этод батькька двухвоста сраная....господи.....и гадит ведь,чмощник,там где жрет...слов нет.ублюдок.",1
вот мужики охренеют от этого уродливого трактора.,0
"нет сходства,вот с родной да,она очень похожа на отца.",0
"вот тебе досталось видно осёл затраханный, что ты так этим озабоченный.",1
не валите в кучу свое личное и проблемы страны,0
"холуй у олигархов, а не президент.",1
"Да. Не совком а лопатой. Или совковой лопатой.
",1
кстись - кстись - в подполье провались,0
пусть сидят и мучаются,0
сосал бы прапорщик у генерала был бы полковником !😂😂😂,1
20 кл на темы пж https://ok.ru/group/60739297214515 взаимно отмечайтесь (кому надо пишу коммы),0
"колючка,это расторопша?доя кишечника",0
судя по надписи благодарность там не предпологалась или я ошибаюсь?,0
он называется жопаслипница.,1
хуй ты моржовый а не историк,1
"провокационная статейка, мерзость, как же некоторым хочется развалить страну, мечтатели",0
"Пфф, я эту долбанную p14 уже третью за год по рма отправляю, а гребанный лтв(тот же хик в профиль) стоит и не отсвечивает... Почему так?
",1
по делом ...а маме с папой пендель волшебный !,0
"блдь,ты их вводил что бы снимать???мало того что ты оливковые береты спецназа сделал общевойсковыми,унизив тех кто сдавал на право ношения берета,теперь ты и до офицеров доебался??",1
