text,label
слова женщины 👎👎👎наивная не быль...,0
хочется сказать больщое спасибо за такой тяжелый труд в наше такое трудное время всем медицинским работникам . берегите себя!,0
надо быть полным идиотом имея автомат подходить так близко,0
"СМЕРТЬ РАСИСТАМ И НЕГРАМ!
",1
и да сколько вы здесь неудачники не пыжылись все закончится и это шествие дебилов проплаченых !)) народ 80 процентов свой выбор сделал и сделает вновь ! а вы неудачники как и все года будете ныть и рыдать))) вы настолько тупые что не понимаете р продолжайте булькайте в своем корыте ...вы вините в том что вы ничего в этой жизни не добились вову?!))) продолжайте сидеть у своего корыта)))) и рыдать.... только громче суки рыдайте !!! громче,1
"в начале поставьте нормальные,а не дырявые контейнеры и оборудуйте места для сбора мусора. и 70 руб. с человека не многовато ли вам...",0
вот это хозяйственный муж молодец ! сразу видно что руки растут от куда надо .,0
классный рецепт! сразу закуска и выпивка!,0
что новые?,0
что можно подумать о пидора..ах; что они пидора..ы.,1
далбаёби эта ж против ислам наши религия. сево лож ислам не такой религия набарот вы такой тероризты,1
будьте своим собственным лидером вотсап бббозо иl х г в атому начни бизнес выбор в атоми за вами о кто хочет заказывать в своем с личном магазине да получать за это баллы если приглашает и информирует а других людей про продукцию премиум корейской компании атоми класса да за эти несложные действия получать вознаграждения ф денежные,0
это понятно. он же еврей. сейчас станет жить с ещё более молодой.,0
"главное засунуть по самое плечо и вырвать то,что попадет в руку!",1
где эта находится,0
"выпечка и сейчас там классная! столовая работает и все довольно вкусно, почти как раньше!!!",0
"шнуров пи,,,,,,р и провокатор",1
jтне ригате bау победа о чв капитану фердинанд безумный удалось ограбить тихая бухта не ур в в кото ором были твои подкр репления о ов з оо трофеи бзв о бв бо опыт бзв рейтин жемчужины подподка рейдов,0
здоровья тебе девочка а этих уродов нужно судить,1
жирик это ублюдок и клоунадо я бы его растрелял бы сука он просто на публику играет а народ не понимает что он продажная шкура манипулирует обществом а я в людях хорошо разбираюсь насквозь вижу .....,1
"да развалили всю медицину, образование. кучка негодяев захотела капитализма, (сидеть на золотых унитазах) а мы безропотно согласились на это!",0
"пиз.... дезики и джакузи ещё видимо свиньям не приобрели,а скорее всего на лапу не дали проверяющим или как их там обозвать....",1
"какая красота! мой самый родной город, очень сильно скучаю:( ♥",0
"очень красиво ,молодец человек с золотыми руками и креативный,супер",0
вы что родительские отношения считаете однополами парами? серьёзно? вы думаете мама с бабушкой чпокают друг друга? у вас точно голова на пле,1
вы это жителям донбасса расскажите. а где шариться я и без вас решу.,0
глаз не оторвать ...,0
"какой дешёвый бред.... какая разрушенная страна?, кто голодный...?",0
этих тварей нужно стрелять.,1
тварь путинская.скольких поугробил. паук.,1
если бы ты со мной трахался в час не могла бы убежала бы,1
твари трусливые!,1
в игру через одноклассники зайти невозможно выдает ошибку.когда уже будет нормально или только удалять игру.,0
"какие деньги,ты сейчас о чем таком.",0
намного добрее и человечнее были!,0
нужно убивать таких сотрудникав вместе с их детьми,1
а в рот берёшь?🤔,1
"примите соболезнование, двите земля пусть будет пухом.",0
"хорошо когда весело, приятно посмотреть",0
моим арузьям любимым самым самым по именам мне вссх нс деречесщь скажу сегоgня я люблю очень вас добавив лишь спасибо вы есть чо lв,0
сосать твой удел шлюха !,1
"со всем ебанулись,простите за вырождения.",1
молодец!! 👍,0
пидор это ты !!! пошел вон от сюда понял говно!!!,1
что ставить?,0
"а вам то откуда известно это ???? вы в то время жили или были личным врачом его ???? только вот наши привитые детки становятся , в лучшем случае , инвалидами - это доказано и мы очевидцы этого....лично я не против прививок..., я своим деткам делала прививки , но то , что сейчас творится с этими пртвивками , это преступление !!!!! берегите своих деток !!!не позволяйте проводить над ними эксперименты !!!!",0
"уже до смешного,забудьте поо эти 10000 не будет их :d :d :d :d :d",0
"ну а ты , в этом случае -- гнойный пидор!!",1
девочки если я сейчас оформлю региональный капитал мне гусевские положены?,0
"так что таких проблем я сейчас не знаю. повезло вам! а вот я америку не видел... может её нет??? :-d мне раз 5 приносили 2т (пилы, тримеры, генераторы) не работает говорят. открутиш глушак, а он весь нагаром забит. если масло хорошее, если лить его по норме, тогда да! но если , если, если... но для этого инструкцию читать надо, а кто её читает? все умные! ;-)",0
"вот мне всегда было интересно,ей больно или нет?!",0
а если он действительно убийца? что тогда делать будем.,0
"ознакомлена,обязуюсь выполнять.",0
дедушка красава!дай ему бог здоровья! а нам не забывать что они сделали! низкий поклон!а этой сраной власти пидаров гореть в аду,1
"как интересно, может мне стоит посмотреть, а не тутурукать тут, блять. )
",1
"всё разрешено на этом суде! даже охраннику лейтенанту! полное неуважение к личности человека! они так привыкли, а платошкин ,наверное, первый, кто сделал замечание этому когда-то возможному школьнику! ещё посмотрим лет через 5-8 какие будут воспитанные молодчики с такой системой образования, которая давно нацелена на неуважение к старшим и их годам, в которых они ( старшие) жили, т.е. к нашей истории .",0
круто! обожаю пандору,0
"что это значит, ваш смайлик?",0
"это одно и тоже, как тупо....",0
это упражнение помогает. класс!!!,0
в барнаул приезжайте пожалуйста👋🙏🙏🙏🙏,0
вперёд ростов. желто-синий !!! самый сильный!!!,0
свободно с 21 августа 3300,0
не все такие... дебилов везде хватает,1
пидорасы завалить гандонов,1
с днем вдв.,0
"в липецке за то что бы лежать с ребёнком в больнице нужно платить, и не всегда вторая кровать будет, зависит от возраста ребенка",0
"а тебе не кажется, что было это ты, а сосать будешь ты, хуесос!",1
"также за шею и на растяжку ,чтоб познал боль птиц",0
жара! маски! где же наши медики?! почему молчат? ведь писали что летом в жару маски вредно носить!,0
добро пожаловать в мир))).,0
ужас((( разве это творчество ????,0
"юля, подскажи, костюм браин #1 не маломер?",0
найти его и накол посадить.,1
а она уже поспела?!,0
чисто еврейское ебло у этого выродка. (fr),1
я где её волшебный веник :),0
вы только посмотрите как русские ему хлопают . ну конечно без армян русские сами не разберутся это вообще пипец . я всегда говорил что армяне чемпионы мира по подхалимству и гётя гирянлик у них в крови,1
да когда его уже расстреляют вместе с его притоном,1
спаси и сохрани мою семью и моих родных аминь.,0
"надо по лодке из рпг жахнуть, чтобы этого конечного пидара этот мишка и сожрал.",1
еще одним мерзким типом меньше станет. а актером его зря назвали. просто пидор.,1
вот наглая тварь,1
бродского 11,0
из сухих челбасс который? вы были у него? помог?,0
это сына квартира...тебе за 6 сдам,0
увеличить картинку не пробовали,0
"бляяяяяяяяя!!! не показывайте эту пидораску , ёаную тварь больше. с уважением пожалуйста.",1
"отдам обувь(от 26 до 32), вещи (примерно р. 122-134)на мальчика нуждающимся.",0
ебанько недоразвитое,1
бабуль иди по русски на хуй,1
по ходу это их собака,0
тьфу! даже чувак с плаката хочет башку ему прострелить😝,1
что такое бархатец?,0
смерти желаю.этому гнойному пидору,1
я на старости лет думал что уже не осталось таких долбоебов -ан нет еще живо быдло,1
их всех надо пи ть,1
"хорошо, что у русских хоть чувство юмора есть 😭😂👍 плачем, но шутим",0
каким она ростом?,0
"благодарю, нажарила, и правда, гасила содой прям перед жаркой, стали совсем воздушные внутри!!!!",0
во алейкум салом.,0
"не надо люди, он в разводе, влюбился последний раз, если может, пусть будет счастливым, имеет право! валентина",0
...поднявшийся с колен берет в руки два меча..,0
долбайоби хуйова играл тормиз так игра не нада,1
"....при обноружении,- расстреливать, как при попытке к бегству! ....таких, дешевле отстрелять,чем содержать, и кормить на нарах!",1
какая психбольница? пристрелить сразу!,1
в д.минаки демидовский район единственный общественный колодец не освещён в тёмное время суток.это не только неудобно. но и опасно. неужели нужна трагедия. чтобы на проблему обратили внимание ? ok.ru/profile/447705512769/pphotos/883451336513 ok.ru/profile447705512769/pphotos/883451336513,0
милый ребенок..,0
вот барбос ну и рожа хер промахнешся,1
эту тварь нужно на рудники и кайло в руки.,1
терпеть эту дуру не могу🤡,1
казнить уродов,1
отправила жалобу в новый отдел по экологическим преступлениям созданный в следственном комитете россии,0
такая красота есть и в беларуси!,0
забыли про бухгалтера :d,0
закройся фуфел!!! соси от пиндосов - ушлёпок!!!;) ;) ;),1
"Вот проект, деньги пополам
",0
"опробовала, за фото в летней кухне сори",0
да потому что козлы по телефону пиздят когда едут!!!!! своими глазами вижу каждую неделю мотаюсь по областям,1
"этого пидара стоило бы примерно наказать, суку!!!",1
сиди в своем вонючем братске и не вякай если этот путин нравится тебе и жизнь такая !,1
"в советские времена было намного красивее , уютнее , приятнее , для людей !",0
егэ и вся система образования-конвейер по производству дураков. для нынешней власти дураки есть самый ценный стратегический ресурс. (вольная перефразеровка проф. катасонова.),0
"куплю дом или флигель со всеми удобствами до 1300000 т.р., в районе 4школы, центр, р-н 3 школы. 89612920533",0
"кричали конечно и эроплан , и самолет и вертолет. а теперь только умиляеися, глядя на снимки из детства",0
"я бы этих собак лично перестреляла. это искалеченная коза, а ведь могут и на ребёнка напасть",1
год и выше,0
"а как пукинская пидорасня обсирала грудинина,это в порядке вещей?",1
"продам рюкзак школьный для мальчика,в отличном состоянии,600 ру.",0
сочувствую. надеюсь воров найдут.,0
твари без сердечные их привязать на жаре и без воды,1
рожи--- как жопы!,1
"Даааааблин. Этж надо, проебать такие драгоценные сопли на прилепляние плитки... И ведь в стране таких феноменальных проёбов было примерно дохрена. А потом ещё удивляются, что совок развалился. Ясен пень, развалится, если гвозди микроскопом забивать.
",1
пидарас ты!!! тебе чмошнику заплатили чтобы ты агитировал здесь за лукашенко..,1
"хрень овертоновская, перефраз завуалированный-лишь тот достоин жизни и свободы, кто каждый день идёт за них на бой",1
что за пидор эту хрень написал чем отличаются 90годы от 2020? отвечу ничем раньше была братва а теперь алигархи скажи мил человече а жить достойно простому люду когда?,1
вот это счастья удачи и любьви здоровья счастья,0
убить за это тварь конченая,1
"господи! зачем таким уродам бог даёт детей, его бы самого за яйца подвесить",1
сорри за эмоции,0
а есть шорты на рост 122?,0
ересь 😼,0
попробуем👍,0
я бы расстрелял этих провокаторов. хватит нам лугондонии,1
шедеврально!) продолжайте в том же духе!,0
"доброй ночи! добавьте, пожалуйста, в группу.",0
"девочка-пушистик, ищет тёплый дом и заботливых хозяев! от домашней красивой кошки. котёнку 1 месяц. приходите, звоните, спешне-ивановка.",0
выручайте в трудном деле! для того чтобы задачу непростую выполнить нужна мне вещь редкая. мне не хватает: масло подсолн. https://ok.ru/game/kingdom/?item=558244932321_1596400670_2/0/114,0
оля а ты. будешь продавать груздия бы у тебя купила пять кг сольные и оплатила за пересылку,0
"человек знает русский и дает работу нашим гражданам.а смеятся можете ,только над собой",0
"успокойтесь, не переживайте так, все хорошо будет.",0
"поверь, всё кончится добром, и будут ангелы пером твоим водить. крылами будут тебя касаться. не забудут тебя всечасно привечать, и откровения печать на каждое мгновенье ляжет, и грешный мир себя покажет лишь с наилучшей стороны, и в море чуткой тишины способен будет зарождаться лишь чистый звук. дожить. дождаться. лариса миллер 2009",0
так он и за депутатство не получает?,0
"ты вот думаешь , гнида , перднул здесь по тихому и дальше пошел ..??? и ты , козлина , думаешь , что я тебя не достану в твоем борисоглебске ...? легко ..!!! ты тварь , на улицу больше не выйдешь плевать тебе вслед будут ..!!! хошь сделаю тебе , жирный , такое счастье ..???",1
"сейчас большой штраф за это, понаблюдайте,кто это делает сфотографируйте.",0
то есть ты голодающий долбоеб?,1
я бы трахнул тебя до утра,1
"достижения твоих детей это и твои тоже. можно отнести к собственным. правильно воспитал, дал образование.",0
"как одолели эти выпердыши, дорвавшиеся к корыту власти !",1
ебанько матильда иваннв,1
поэтому америкосы и суетятся с засланцами что народ станет жить лудше и плевать он хотел на америку.не каких денег не жалеют на разложение нашей молодежи.,0
вот это талантливый спартсменкса,0
"здравствуйте, а малина в какую цену?",0
отвечу привет солнышку которое заглянулу в личико солнышку цветочку.,0
так тебе и надо польская шлюха,1
жопа возка а не дальнобойщик,1
долбаёб ответил🤣,1
хочу хорошего натурального меда,0
:( :( :( завтра 4августа 4года как нет моего любимого и надёжного супруга. вечная им всем память. 🙏🙏🙏💔🖤,0
"В Екб вроде как строили метро? Дальше планов не ушло?
",0
когда этого пи..ра уже пристрелят? какая отвратительная рожа. шакал............ чий,1
как правильно сказано!!! особенно понимаешь с годами за плечами.,0
пидор в жопу своей жене засунь,1
при сталине расстрелять,1
еврей в законе!,0
на хер пошла из россии. блядво тупое.,1
"это , видимо, специально для меня😆 я опять вчера приезжала, ну, газетку купила☺",0
"вы о чем говорите? у них под носом каждый божий вечер на лавочках бухают и на машинах гоняют, или музон орет так что при закрытых окнах спать не возможно. а полиции трын-трава. :( :( :(",0
"Ну да. Да он всегда русским и красивым был, как и весь Юго-Восток 404-ой.
",1
привет даввай номер секс хочеш,1
такой чмошненький банк,1
голотина зоя ивановна и плахотникову александра васильевна,0
"будешь бежать,- беги так чтобы я тебя не нашел. я дам тебе время спрятаться и подумать, ты умна и если захочешь то сделаешь так, чтобы я тебя никогда не нашел. но если я тебя отыщу дерзкая сука - это будет означать мою победу и тогда пощады не жди... я сделаю так, чтобы ты любила и ненавидела меня одновременно, чтобы от одного моего взгляда ты текла как грязная шлюха, умоляя меня трахнуть тебя....беги..а я подожду!!!)",1
"вот тварь, надеюсь ей все вернётся...",1
"твари,что с ребёнком делают.прибила бы этих не людей.забрать у этих мразей ребенка.",1
успехов вам в творчестве !!!,0
расстрелять эту суку ееsиsпет,1
"что за вопрос? в наркологичке разумеется, не в магазине же😅😅😂🤣",0
"это не стрижки,это пидаросня. мальчик должен быть мальчиком-а не педиком",1
необходимо рим сравнять с уровнем поверхности земли а всех нежэлающих этого прямо сейчас закопать навсегда живыми или мёртвыми похуй да а ?,1
умничка! ордена надо давать таким женщинам!! спасибо!,0
"молодцы, девчата! браво, класс!",0
вот ужас так ужас,0
ой извините пожалуйста нечаянно нажала!! а убрать не знаю как!!,0
"да двигатель колоть ,такая херня бывает кадется при любом асскладе должен подавать какието признакино полный труп нечихнет не перднет как некрути зажигание проверь зажигание искру если все есть то 99%что это сальники я проходил такое",1
само очарования природы-красота!,0
а мои коменты зачем удалять?,0
и сколько ваша услуга стоит,0
здравствуйте ном тел,0
"я ему и говорю,ты что голодный в магазин ходил. (md)",0
а я много лет вместо уксуса кладу красную смородину 1 стакан на 3хлитровую банку.очень вкусно и полезно!и никогда не взрываются.,0
по стельке 15-15.5 см.,0
да это петя мудозвонов,1
"ослепли, что-ли. бред питт в любом случае выглядит гораздо лучше и моложе старикашки ефремова. это вы тут нюхаете херню всякую, дебилы, блять.",1
только у нас в чате или у всех данные о зелёных палочках за неделю и за всё время перепутаны?,0
"всё понятно с тобой-ты обезьяна зарабатывающая 30 сребренников.... не пойдут они на пользу ни тебе, ни твоей семье.... иуда!",1
"Какой же папич даун. Наверно худших их тех даунов кого я видел, даже вжлинк лучше будет.
",1
вердикт- расстрелять!!!! чтоб другим не повадно было!:-),1
давненько давненько не бывали,0
да тебе не мешало бы молочка попить....,0
"андрей,что вы терпите такое унижение от этих шавок, гнать их поганой метлой,что же их держите они крутят ведущими как хотят,хомят, клюв в главное,а крылья в небе оперились пришли на проект ходили в чужой одежде,а сейчас куртка не куртка шубы разные,сапоги дорогие,а пришли нищие.гоните неужели ведущие так себя не уважаете?",1
да сколько ж можно кормить эту тварь? убить сразу!!! растрелять четвертовать кастрировать лишь бы этот урод не жил.,1
"смотря в какой элите..если начальная элита до 18 силы то да нормально и легко,а если 19-20 сила то мама не горюй..",0
зачем россии доллоры сша верните наш рубель,0
а вы вообще нам нахер не нужны с вашими советами. живи в своей гнилой рашке да помалкивай. в жопу путину поцелуй. идиотка московская.,1
про них бы плохо подумали 😂😂😂,0
совсем ебн*лись,1
"именно икранчики у гнусмусов прям за душу берут
",1
маленький с большим сердцем....,0
"танька, ты хуйню то не неси))",1
растрел с конфискацией.,1
"у меня такая же проблема,монетки не собрать",0
сначала мы бежим а время идет потом мы идем а время бежит асраии дэроский бае тбо доброе утро доброго дня,0
ты бля идиотка тебя раскрутить за ноги в двух месячном возрасти и посмотреть на тебя что будет с тобой после такого садизма,1
ага куезавр видно что дрон облепили как чучело,0
собаки самые верные друзья.,0
"высер ,это ты,жертва аборта.",1
в внимание группы увах ажае каемые участники пож не акт уда яйте после себя или ишите в своей теме слова удалить нам заходит каждую тему ка ждые ко тарии чтобы понят уже на для тема в животных есть циальная не нада засорят нту ч про тариях в теме жил тных не забь там же удал если отдали з по различ выплат есть поводу тоже в ных особенно отде ема закре она прежде задать актуальна сей час чем опр ос тайте тарии ше вы свой вопрос но на темы по ч есть закрепа по работе правила б для тех кто еще не знает группы их проч закреп б тп запреще ценым не за ани имайтесь врачу самолеч ечением обратитесь к давай у друг будьт заимно друг кор на еще раз нашей группе категорически запрещены за нару отправ ляем чс с без предупреждения зо поделиться класс комментарии,0
сколько интересно мерия за задачу карьера денег в казну приносит?,0
"аминь, аминь ,аминь🙏🙏🙏🙏🙏🙏",0
"не знаю,что изменится утром,но сейчас ребенку нужно срочно капельница,назначил невролог,но в госпитализации отказали в жирновске,поехали в рудню там тоже не приняли едем назад в жирновск,добьемся ли чего,сомневаюсь! лечат только с ковитом,а остальные пусть сдыхают! вот вам тема для разговора и куда ночью обращаться? кто поможет!!! ужас!!!",0
"так это ещё мало. давить, сук, надо.",1
"кажется,что это вообще было в прошлой жизни..",0
две пидараски из пукинской сказки..,1
обосралась твоя тихановская и сдристнула к проебалтам,1
"пусть девки покажут ему свои большие сиськи, если они там вообще, существуют.",1
а может быть.,0
довели мальчонку ироды!!!,0
в россии они точно жить не будут.,0
глазками любуйся-ручками не суйся,0
овцы тупые и глупые а рот я тебе хуем заткну дура глупая,1
не могу ответить закрыта личка.,0
как выростить такую красоту на своём участке?,0
вот это правильно. а не ебанутых из дома 2 показывать.,1
"алиллилуйя слава богу что вы с богом . а я прочитала тут написано , иешуа царь и бог израиля я и подумала что папой назвали бога а сказывается это ваш папа плотской ниже уже опустилась и опять вы и прочитала комментарий если огорчила вас простите 🙏🙏",0
да... это так... а после такого поступка у меня теперь уже на всю жизнь останется недоверие к мужчинам...(((,0
"такие субботники надо проводить по всему городу,балка должик загажена просто ужас,а как там раньше было здорово,ходили отдыхать семьями.давно не была в том районе,а приехала и просто ужаснулась.лююююди это же наш город.неужели на сплошном мусорнике жтиь лучше.(hu) (hu) (hu)",0
"украинские выборы пост в po пидорашки лахтодырки хуя у тебя в голове насрато
",1
"иностранные агенты грабят страну под носом у всего правительства и думы , и очевидно всем ,что совместно ! вешать надо всех на столбах ,газовых трубах и нефтяных вышках !",1
а сколько в мешке килограмм...они разные,0
власть путинская гавно и пидорья,1
"вам уже плохо жилось в ссср, теперь вы хотите дойти до конца, жить в стране хабаровск, мурманск и ещё сотни стран на развалинах россии.давайте,или вы думаете, что придёт спаситель и вы заживёт счастливо и богато? нет, вы будете жить по закону беспредела, так как вы хотите уничтожить институт власти, вас будут убивать, но вы будете ни кому не нужны, или вы думаете, что революции кого-то делали счастливей.дебилы посмотрите на украину, что запановали соседи? пол страны уехали на заработки, жены не видят мужей, дети отцов и матерей, которые горбатятся на чужих дядей.давайте,революционеры хуевы, потом, когда будете рыться по помойка ни кого не вините.",1
дорого очень (,0
в августе 5 суббот вранье!!,0
судя по комментариям тебя уже ебут,1
на будущее!!! нахуй не ходят а ложатся.обиженка!!!,1
из горла губы обрежешь,0
ошибки исправьте в юмористических открытках 🙏🙏🙏,0
как послать человека нахуй чтобы он не обиделся скажи иди ему нахуй не и обижайся,1
потому что ты питарас)),1
"обоих за их ,,достопримечательности подвесить ,,пиздюки -пардон за слэнг ,надо бы ещё похлеще.....👎😡",1
"доброе утро , как здорово . проснулась и сразу - королева !",0
"путин гнида замутил всё,а сам шефруется в своём бункере тварь,боится людей,что его порвут",1
"я с вами на 100% согласна, наша родина самая, самая и жить хорошо",0
"отпустят,отпустят!и не надо писать ,что вас хотят прихватизировать!",0
"а вы 25 лет назад свои ваучеры на водочные талоны меняли,чем думали? а эти сейчас за 1000 в день митинговать ходят😏 уже 22 дня! а потом всей страной мы их из ж..ы вытаскивать будем😠👎(ковидных лечить,экономику восстанавливать)",0
"-что ж теперь? курить я бросил, здоровье пить не позволяет, и вдоль души глухая осень как блядь на пенсии гуляет. и. губерман",1
"да я смотрю ты москвичка))),тогда не с факелами,а чтоб уж наверняка,каждому по гранате. чтоб от вашей площади и кремля с крысами,и следа не осталось.",1
по еблу настучать некому ...,1
очень красиво! вы умничка!,0
"вместо ребенка ( он не виноват , что родители дегенераты), мамаше об голову разбить бутылку!!!",1
а ты я смотрю как типичный российский быдляк общаешься 😂,1
"постоянно в таких случаях сигналю, мне не сложно, а им приятно😎",0
"срать на тебя все хотели, дебил ты и есть дебил",1
да ты идиот-лендлиз это капля в море .народное хозяйство -сила не то что частная собственность и сраный капитализм,1
выблядки!!!!!!!!!!!!!,1
соси пукосос соси,1
"— я зубастый, серый волк. в поросятах знаю толк. ры-ы!",0
"татьяна, написала в л.с👍 🌸",0
"это точно так, он сволочь начал гробить всё то что народ сделал за годы будучи в усср, всё святое похерили предатели пиндосовские.",1
"суки! что бы вас так на верёвку и до дерева привязать.выродки, а не люди!",1
красиво ебется !,1
"какие спокойные,приятные глазу тона.",0
"все замечательно, а где же обувь?...",0
"может стоит невесту новую найти, ведь судя по всему человек она очень нехороший",0
"Что эта параша делает в ньюсаче?
",1
так какого хуя ты начало гавкать про майдан?,1
да ладно...а мы типо подарок?,0
"падла, в ебало бы тебе лайкнуть..(h) 👎",1
заплати мне 100$ я выебу и вротик надаю,1
"интересно,каким образом,вы умудрились рассмотреть вальгусные косточки?😄😄😄",0
"можно, если не последний срок... они противопокащы, но можно. сткрильте потом и нет проблем",0
"дети и правда бывают разные. моему 7-летнему сыну сломал руку соседний 10- летний мальчишка. семья у них -беда. мальчонку не раз опека забирала. поэтому,когда в больнице предложили написать заявление,я отказалась,понимая,что никто мне не поможет(там уже все органы сложили руки). я сама пошла к ним,и словесно донесла,что до ребенка,что до родителей их неправоту. уже пять лет прошло,пацан вырос( проблемы с ним так и остались),но моих детей он обходит стороной.",0
нарожает же манда дураков(md) в коротких костюмчиках.....,1
"тогда же это было нонсанс , на рынке торговать , но я первая начала в райцентр возить , а потом и баранину , и поросята продавали и мясо , теперь тоже держу 90 голов разной птицы , яйцо свое , пока еще сало тоже , вот через месяц и мясо начнем рубить , пенсии у нас в белоруссии маленькие , поэтому и держим и огород , хоть небольшой , но морковь , свекла , картошка , зелень , огурцы , помидоры , перцы , все свое . самое главное , спасибо большое путину за мир , он один адекватный президент , который сдерживает эти слишком горячие головы . что всего вдоволь и в магазинах и на рынках , так плохо живут , что невозможно проехать из за пробок по городу , что возле каждого дома по три машины стоит . фитнесы , шмитнесы , а мы духам быть может были рады , или рижской сирени .пудра и тени роскошь .",0
намордники есть нужны и будки,0
рот ей хуем порвать!!!,1
"а силовикам то какого хера надо, так жопу рвать, как будто у этих сук дети будут жить за границей, рвут свою задницу за заграничных господ, за мизерную зарплату, свою же землю разоряют, одни долбаёбы что ли теперь служат в силовых структурах?",1
издевательства когда нибудь закончатся?сертификат о страховании чего или от чего?,0
так и напрашивается рифма молодец- засранец.,1
"какой же он блин ахуенный
",1
а ебало у петровского можно поросят об эту харю бить и пидора лечить в больничке тюремной и толькопургеном чтобы ссука помнил и долго как это жить и без пенсии и безденег и рочее,1
"идиотка ,ей на рынке семечки торговать, а не занимать такие должности, что у нее в голове, как надо ненавидеть свой народ, который ее кормит. их всех пересажать надо. сколько можно терпеть издевательство над собственным народам.",1
