text,label
а еще будете забирать или это одноразовая акция?,0
хамите девушка. вы страны не попутали? в демократическом обществе принято уважать мнения других.,0
опг - охуевшие путинские гандоны!!! как и сам путин!!!,1
"это они на благо народа стараются!!!! су....., нужно их расстреливать за принятые законы, которые принимаются во вред народу и для обогащения ченуш!",1
спасибо батьке за правильное решение задушить фашистскую мразь!!!,1
вы заебали суки,1
"пугачева в юности была брюнеткой, пос смотрите фото её молодости.а если сдетства так рекламировать ребёнка, что из этого будет ?",0
"на завтрак гречка, яблоко ; на обед щи с курицей, хлеб бездрожжевой ;на полдник творог, йогурт, сок морковный ; на ужин яйца, овощи. бывают срывы, могу наесться вредного. но если есть цель, то могу питаться правильно.+",0
"нужна мне помощь да поддержка дружеская, не хватает в хозяйстве вещи малой для дела важного. мне нужно: масло подсолн. https://ok.ru/game/kingdom/?item=533574116636_1596564078_2/0/114",0
"б... ь! это ж - монстр, а не буратино!!!",1
нормально жили.,0
вот ужассс!!!расстрелять как собаку!!!бешаную!!!,1
это правильно ты сказал вообще прихуели его этой же плетью и отпиздит,1
храни господи болящих!дай им здравие!,0
пиндос гребаный,1
эта тварь хуй сдохнит🤣🤣🤣,1
нет.не должны ходить.,0
рыло у тебя ...а у нас победа,1
к чему в ок эта реклама?,0
лох печальный кнопай мимо:-d,1
это ужас!!! а думайте себе они не набрали?,0
достали суки лезли боты.,1
"малыш привет! ты не успел появится на свет, а на тебя и твоих родителей тонны неготива валится. сынок, ты рости сильным и мудрым, защищай свою маму от злых людей.",0
"так и так, давно уже ,каждый имеет свой номер.",0
вечная память воинам россии!!!,0
на кол его! публично! чтоб другим неповадно...,1
"Мне одному не интересны петушиные бои?
",1
"какие мы нежные, уже и чихнуть девушке нельзя...",0
главное не падать духом и не сдаваться !!!,0
"То есть что напустили дохера аллах-бабахов желающих только получать пособие, курить дурь и опиздюливать трахать местных - это ладно, а вот что трудолюбивые китайские бизнесмены им сетевую аппаратуру приличную поставят - это азазаз, трагедь и нидапустим.
",1
пидорасы им бы очко зашить,1
"классные малышки и наконец-то увидела правильно написано -тхэквандо, а, не - тейквандо! вопрос в одном у меня, малышки тренируются руками и ногами, это itf или wtf? возможно ошибаюсь.., проясните кто знает..",0
"не сибе йуха,я да к тебе,много чести ,сам издохнешь",1
"мусора пидоры. в 3 на одно и избивают. только по форме герои,а без никто и звать никак.",1
"ни хуя се, ебать его, так отсёк макитру, я в ахуе, петя килер бля!!!!!",1
"неужели такое бывает,нет слов,божественно,супер !!!!",0
"в уличной драке. но мы ж про школу говорим, в помещении если балончик юзнешь, то можно легко сорвать урок, а потом обязательно будешь крайним. но если совсем уж плохо, что прям родители собираются в сортир макать, то можно и сорвать уроки, хуй с ними, пусть разъебываются работники школы.
",0
"ой ну какая красотулечка ,просто наземная красота,а у меня два котяры но я их безумно люблю!",0
девиз пидоров,1
"у нас есть красивые котики, и кот рыжий и кошка хорошая мышеловка",0
"блин,никого не смущает,что это две разные женщинв🤪😅",0
потому что у власти воры пидары которых давно пора на рудники,1
"Слишком умно для этой параши.
",1
особенно это чувствуешь после 50 лет.,0
что скажешь молодец. зарплата значит позволяет.,0
м. о. л. о. д. ч. и. н. а,0
"правильно нехуй там делать, сколько сделал для реала, а они что чмошник и,,,,",1
"чего вы мучитесь? кто в доме хозяин-вы или собака? мои пекинесы, а у меня четверо, тоже любят что-то вкусненькое, но основная еда это каша ячневая с бульоном или с молоком. не хочет есть-пусть поголодает, ничего страшного, голод не тетка. нужно понять одно-они живут ради нас, а не мы для них.",0
счастья тебе маленькая принцесса.,0
оно не доброе.,0
"машинка с пробегом сколько дадите,",0
"и вот эти пидарасы,которые не могут принять не один нормальный закон для народа,во благо народа.сидят и получают по пол. ляма зарплаты",1
твари ублюдочные,1
"добрый день!я еще раз передала информацию в профильное управление. приносим свои извинения. с уважением, администрация бго #богородскийокруг, #намневсеравно",0
"до 10 номера брал по 2 выпуска, до 60 номера подряд почти",0
лист металла размеры и цена?,0
пиздаглазое мудоёбище....ты что там чавкаешь я твою судьбу пизданюха ебала на спине твоей суррогатной породы:d :d :d,1
эта не ебанная россия чтоб она горела,1
шлюха ты уебище\,1
там все оплатят. пишите малахову!!!,0
"да, знатно ты визжишь, хуило(fr)﻿(fr)﻿(fr)﻿(fr)﻿ ну пидора сразу видно - что никнеймы один гламурней другого, что капсишь как тёлка:-d﻿:-d﻿:-d﻿:-d﻿:-d﻿ зря твоя ебаная мать шмурдяк хуярила во время беременности. надо было крысиный яд - как раз бы издохла и не произвела бы на свет тебя, такую ущербную блевень",1
красиво растут. это что за грибы? просветите пожалуйста.,0
"я бы без проблем дала,но я их даже не беру в магазине",0
резать всех этих тварей показательно со всей семьей где вы твари таррористы убивайте таких вас нездадут,1
"не правы, я только за вчера и сегодня около 50 баночек разных салатиков закрыла. муж каждый год ругается, потому что всё за год не съедаем.",0
"тупая, тупей тупого.",1
"но квартиры не вернул ,а продал !",0
"Тут был видос и новость как в каком-то из штатов чувак пристрелил толкнувшего его агрессивного быдлана на парковке у молла. Безоружного. И ему ничего за это не было. Такие законы в том штате. Можно пристрелить даже замахнувшееся на тебя быдло.
",1
уже не знают мудаки как лайки заработать 👎👎👎,1
находчивые они. придумают,0
"милахи! собаке от такой настойчивой любви не спрятаться, не скрыться!",0
"арин ,где ..эти 3 слова ?..в тексте ,где ,описывается ,не понравившаяся ...картинка ?",0
дай бог тебе здоровья.,0
"расстрел,,,народный быстрый суд",1
"утро ! по траве босиком ! трава мягкая , а вода теплая ! волшебно !",0
елена кпогг о оч была в возможно вы знакомы общих друга добавить в друзья игнорировать з июля ты походу чуть ебанутая на голову в б иди кремлевская воть ницца нахуй моей с страницы и мне больше не пиши там идиотка вб вонючка ебанаты в б смерть нацистом она пишет в ты походу кремлёвская дура придурошная абсолютно ватная идиотка в бз ебанашка блядь еще тебе раз напишешь я язык вырву сука в бз,1
ты ебанутый на всю голову?,1
хочется пососать)),1
"не думал я, что ты такое грязное,обдолбаное чепушило.:d :d :d .недотрах,как ты далеко от истины:d да думай,что хошь,я все равно хуже жить не стану",1
а кто любит пиздаболов,1
ей разговаривать не надо. только сосать.,1
замечательные душевные строчки! спасибо!,0
"вы бы лучше свои скелеты из шкафов достали, а не тявкали тут злобно по поводу очередной фальшивки. такие вещи интересуют только маньяков , пидоров и диванных вояк.",1
ты разъеба конская это у тебя хуй на лбу выростит. всю жизнь будешь об дверной косяк биться. малолетка тебя при рождении в коленках задушить надо было твоей матери. на камнях тебя делали по пьяни.,1
"урод , чтобы сгорел в аду!!!!",1
"этот пидор просто не на тех нарвался, ато бы эту плеть ему в задницу вставили, урод !!!!!",1
"язык попредержи, уродец... а то сейчас разозлюсь и будет тебе дресня на всю оставшуюся жизнь",1
сергей я тебе не указываю но прошу тебя если тебе не трудно пожалуйста не трогай эту базу корма везде достатком,0
"оставляю птицу на 10 и 15 дней , все нормально
",0
"бежит ручей, бурлит вода, звенящими струями, ты говоришь и слышу я - я сберегу тебя.... стучит по крыше тёплый дождь,каплями звеня, а в том дожде я слышу вновь-я сберегу тебя...",0
мама говорит - будь рядом со мной!) красота!)))🌹🌹🌹,0
бить оператора надо шоб не сымал а потом пидора,1
"убивал бы пидоров которые пидоров выдают за войнов, наверняка есть фото (или картинка) авиопиндоса который отбомбился по японии и гордо вернулся к семье и сказал я ради вас и русских сожгу, но что то не срослось и начали жечь вьетнам, бомбить югославию и это не финишь",1
"совсем крыша сьехала у этой сучки. выслать ее на зер в ливан, пусть там лезет им без мыла в жопу.",1
"да что мы хотим от придурка , он таковым будет всегда",1
"сыну 2,5г перестал даже мама папа говорить.. лапочет на тарабарском, ни одного слова не разберешь🙁",0
фамилии участников конкурса в студию! лайкосборщику- кол осиновый в жопу!,1
сволочь! таких ментов убивать не жалко.,1
я закрыла в этом году. очень вкуснинький.,0
"расстрелять всех координаторов, и нет проблем.",1
"люди не видя своих ошибок ,зато видят чужие ,как мне это знакомо .",0
прав у кого большеправ эта тварь выкарабкается!!!денег - немерено!!!,1
лучше бы родне на растерзание. тварь . урод. ребеночка невернешь а это тварь будет сидеть жрать спать срать спокойно. ублюдок. чтобы в этой тюрьме его прибили как последнюю скотину.,1
"уродский, совет!👎",1
родину ссср просрали кацапы,1
"💧с универсальной шваброй aquamatic mop уборка будет быстрой, комфортной, экологичной и безопасной. 💧 ведь микроволокно позволяет обходиться без применения бытовой химии и легко справляется даже с самыми сложными загрязнениями. 💧многопозиционная платформа с подвижным креплением гарантирует маневренность девайса: вы сможете мыть не только горизонтальные, но и вертикальные поверхности и без труда убираться в плотно заставленной мебелью комнате. 💧закругленные углы платформы обеспечат аккуратность процесса. 💧с прорезиненного хвата не соскользнет рука. 💧а благодаря фиксации телескопической рукоятки на разной длине дети смогут помогать вам в уборке. 💧конструкция швабры позволит легко фиксировать насадки в зажимах, а сверхпрочный пластик, алюминиевая ручка и продуманность деталей гарантируют долговечность изделия. звони 89130825141",0
кремлевская шавка федоров... -стукач и провокатор...,1
"пусть поёт, а долбоёбы слушают:d",1
"нет,стоять с детьми в очередях с пяти утра за синей птицей-нехочу",0
"свинья зарыта , когда свет отключают . за четверых дали 10 лет . вот наше правосудие .",0
"ты что то много на себя берешь и хлеб ты печешь утырок, ты простой ссаный шофер который возит грузы и кстати получаешь за это не малые деньги. и не хер меня пугать , пиздобол, хочешь меня найти ищи, я жду,",1
вопрос: зачем это матери кадырова??? есть еще умные на этой земле? дебил!!!ы,1
рахмят иркэм хаерле кичлер,0
утопить гадилу надо и веслом добевать если к берегу плыть будет.,1
сколько можно о нем писать ? просто идола из него сделали !,0
"а что же бог за всю нашу жизнь ни разу не спустился с небес, и не получил нас как правильно нужно было жить???? я училась в школе в 60-х годах, боже упаси чтобы мы вели разговор о пасхе, на уроках рассказывали, что нельзя яйца красить и прочее, а теперь как мне поступить??? как переделаться????? как????",0
огромное спасибо!,0
"зачем гнать цивилизованным немцам нас, если наша кожа уже пошла на абажур фрау ильзы кох. если идиот не светись в инете",1
сука обреченная,1
это 100% уже известно?,0
я бы ее всю трахнул и везде кончал,1
"ты, старая тварь, твой бункерный уродец когда сдохнет, в аду для него почетное место на х..ю у чёрта приготовлено, и для тебя и таких как ты тоже, кстати...!!))))",1
"пиздельники, пошли все на хууууутор бабочек ловить! моне работать надо. 👋",1
с 6-10 376 руб,0
с днём рождения 🥳 🎁,0
возможностей у каждого человека много .главное это вирус нарушил планы всех,0
"слышь, сосничленко, а тебя сначала опустили, а потом фамилию поменяли на сосничленко, или сначала услышали твою фамилию пидарскую, а потом уже опустили?",1
кокой счет,0
гребаные ушлепки вчера на пробке час двигались иза вас,1
сука не я на его месте. она охуела бы вместе с сабакой.,1
и мне фото если можно,0
а что делать вчера праздник был,0
вас дормоедов кормить блядь ебанная.,1
надо было ещё оббосать и на видео заснять и ютуб пидоров☝️,1
тупузову.....в первую очередь!!!,0
"ну и как,ответил вор откуда у него миллионы??",0
рабсская педирация должна сдохнуть со всеми её выкидыщами !!!,1
что ж не поговорить то с хорошим человеком😂,0
негодяи на чувствах людей играите,0
синим толка пидоры ! или..........................,1
опять гадает ?,0
быдло кстати это польское слово они хохломордых дебилов так называют а баб курвами тобишь ихних проститутки обтикай быдло,1
"вот когда у вас будут ключи от познаний , что хранит ( например тайна неизведанных пещер )))) тогда и поговорим на равных , а не как учитель - ученик . общение возможно только на равных . остальное не до качка себя же . учителей нет . всё и так есть открыто , бери не хочу )))",0
победа с гигате bау б зб ты ограбил остров елена коробова васильченко кур о ов оо во чб расст зов ки ссожен вч ззво острове лотери потери qап огgап ур в елена коробова васильченко ввчв огgаг негтаsс остров пегендарные войска стражи острова особые здания наемники ресурсные армада в б из эскадра наемники сlиг,0
эту мразь давно пора разорвать,1
"зачем сажать,нужно расстреливать как в китае",1
вот ты сука изврашeный соси свой палeц тогда eсли мой хуй нe устраиваeт так я жe твоeй мамe говорил 😂,1
"я не верю что это япончик, он небыл таким пидором",1
с днем рождения милая !!!!!!!!,0
не смешите людей! давайте называть вещи своими именами.,0
джентльмены удачм,0
у ней нет мужа. но сосать у кого то надо.,1
яйца ему от стрелять этим пистолетом,1
"вот терь зырь опять. хочу поехать в крым. у нас с вами безвиз. а в россию мне нужна виза . ну-ка напряги подкастрюлеголовье, что мне делать? ответ не ехать есть хахладебильный! ????",1
я тоже родился в семье шахтера г белая калитва ростовская обл. стаж отец 33г умер в57л(царст 8во небесное) у меня стаж19лет .ликвидация уг. промышленности обещали много при ликвидации (получил шиш),0
ещё есть,0
где? цена? сколько кубов?,0
"я видела она по трассе бежала, от плотины, в сторону монастырки.",0
"здравствуйте! в какой раз ювелир глотает энки и не дает награду, просто останавливается и все, приходитса выходить из игры чтоб продолжить работать на локации.и так часто просто стопор и ни с места.",0
хуйней он заразиться еблан,1
всем здравствуйте мне очень интересно почему этот фильм не часто показывают на тв это золотое время и наше будущее мы вместе с нашими старшими верели что будет все для людей а не иначе 😉,0
"таких только за яйца вешать, а перед этим затолкать во все дыры их продукцию!!!",1
как вам хреново живётся в россии.,0
хорошие слава.,0
всем играм нужны деньги,0
"А потом будете над хохлами ржать
",1
"где вываливание? вываливание,это когда ножевое ранение в живот и весь кишечник наружу и это все держится футболкой сеточка, а ты льешь физ.р-р на это все,просто из бутылки поливаешь и болтаешь!!!!!, именно так! с этим парнем, еще и с шуточками,а он улыбается. да если еще и фото. вот где вываливание. или другой больной с фалоиммитатором в заднем проходе,а ты его на носилках тащишь...мальчик игрался и уснул. и тоже б с фото.",0
чтоб здохли мрази и гнили заживо,1
это видно элитная пьянь👎👎👎👎,0
очень красивый голос ей бы на конкурс,0
"жалко, что вас евреев не всех перебили.",1
"продолжается набор на вакансии повар, кассир. можно без опыта работы, обучим бесплатно, быстро и качественно всем необходимым навыкам. кого мы ищем: - общительных, доброжелательных и ориентированных на сервис людей - желающих расти, развиваться и зарабатывать хорошие деньги - трудолюбие, инициатива, ответственность и дисциплинированность обязательны - умение и желание много продавать и готовить!!! что мы предлагаем тебе: 📌 стабильность 📌 высокую заработную плату 📌 подберем удобное место работы 📌 предложим график, который будет удобен именно тебе а еще вкусно накормим и красиво оденем тебя ждет: работа в крупной компании, стабильный доход, молодой и дружный коллектив и много-много всего! тел 89660317602виктория",0
помним чтим и будем помнить,0
браво мальчишки молодцы храбрицы... уважение и почет вам и вашим мамам😘😘😘😘😘,0
у нас половина страны никому не нужна(((,0
сейчас в моде показывать блядей и пидарасов.,1
так они все дибилы диплом это фуфло как диплом так дурак,1
"надо как в петровские времена-убийцу на дно могилы, а труп сверху и закопать обоих.",1
вот вот.. спешим не вчитываясь..,0
"мужик мужику рознь,кто-то помогает решать,а кто-то создавать,такова жизнь.",0
мне интересно посмотреть на этого долбоеба что пишут такие ебанутые надписи,1
"сегодня очень много ездила по городу и ни одного патруля не видела, наверное где то прятались))))",0
ну чё пиндосы вахуй,1
"Кот-кошачёк, подрумяненый бочок...
",1
"трусливые и вялые! москвичи, одним словом автомобили!!!",0
о кто бы знал как мы устали от мерзких душ гнилых людей как жить не выносимо стало средь этих тварей и блядей,1
сила есть-ума не надо!!!,0
"есть на выбор адлер серебристый(чистый)-1г,помеси брамы,брама-1,5г все активные😁",0
пендосы твари а не люди,1
всех с днем арбуза!!! 🍉 🍉 🍉 🍉 🍉 🍉 🍉 ;-),0
безобразная в любом образе.,0
"долбоёбы выходят на акции протеста,блокируют машинами дороги и для прикрытия берут с собой детей понимая что они могут пострадать,лишь бы картинка была нужной,да и задницу свою прикрыть ребёнком.",1
в рсфср не могло быть и не было министерства обороны. егешная молодежь рсфср с сссром путают...,0
здоровья счастья успехов благополучия только здоровья вам,0
цена? по какой улице?,0
помните враги россии русский куй на рейхстаг сал в 1945 если надо ешо обосым,1
они в этом возрасте все так делают. простить обязательно. он все понял и больше не будет. я это знаю точно.,0
изумительные ребята и патриоты,0
"ты совсем дурачок, хохол? что такое по твоему построенная новая дорога?
",1
"конечно,всегда будем помнить.",0
лучший банк-банка зарытая в саду!,0
поздравляю вас.с доченькой всего.вам.хорошего от всей.души,0
15 лет это ни о чем человека нет ему жить и жить а почему должны жить эти мрази и вообще я не понимаю как после этого можно еще жить,1
да от прокладки сейчас не всё зависит - сзади мудаки затолкают,1
"молодец,миллион раз молодец!!!",0
иное- это какое?,0
"ты,чел ещё раз повторяю!! не суй своё ебло не не в свою тему. тебя ебёт,наша проблема.",1
этого могут недооценить только тупые дебилы...,1
"мамочка похожа на найду с улицы октябрьской... собака уже не в первый раз рожает на улице😞...у ней очень хорошие детки 😍, которым, можно сказать, везёт в новых семьях🤗 пусть будет так и на этот раз 🙏🏻🙏🏻🙏🏻❤️",0
вырубать надо кремлядь с вожачком.,1
совсем ебанулись.,1
это! эти—ублюдки! как можно так?! 😪😪😪,1
"может скинемся бедолаге,чтоб не помер с голодухи?!",0
"классно подмечено, надо ему сообщить, что после майдана он здесь не отсидится, а больше ему негде спрятаться будет",0
а почему этого пидора не забрали полицейские? пропаганда пидоров запрещена!,1
"заткнуть ей пасть,раз и навсегда, что бы не рыпалась в сторону нашего континента....пусть гавкает у себя.",1
"суки , когда нам будут помогать ???",1
совсем ебанулся,1
"это, что?",0
"я понимаю, поэтому я мелочью",0
"а батька и правду с ума сходит, видать у него задница не у сидела на двух стульях, ну уж очень сильно он ерзался что вот вот и слетит, ну видать время пришло покидать царский трое. это ему надо было меньше с америкосами обниматься.",0
вот козлик.никакого благородства.оболенский бы застрелился.тебе же серебрянники нужно отрабатывать.,1
убить пидора!!!!!!!,1
вы хотите чай пить с такои с картошкой в прикуску? я не хочу! я с,0
такие красавцы а большинство червивые:-(,0
"Тянка 23лвл здесь. А схуяли я не могу сидеть на дваче в выходной? Здесь не нужно предъявлять фотку хуйца, чтоб писать в треды.
",1
"Хорс пидор, тарков не дал!",1
"наверное не екатеринбург, а заречный. ???",0
может тебя лучше трахнуть,1
"Скорее не потому что время замедлится, а потому что нужно приложить очень много энергии чтобы погасить вращение. На сближение с Солнцем например нужно потратить намного больше энергии чем на полет к краю Солнечной системы. От НАСА даже картинка есть с сравнением.
",0
будь счастлив малыш! да благословит тебя господь!,0
"можете назвать ХОТЬ ОДНУ блядь нацию, которая лучше евреев? Любая европейская нация лучше еврейской (наверное поэтому у бугоизбранных от них так бомбит) жыды по уровню развития где-то на уровне русни (в чём-то лучше, в чём-то безнадёжно хуёвее)",1
об этом ещё в 19 веке писал салтыков - щедрин. помните сказку как один мужик двух генералов прокормил?..,0
она естественная !!! хорошая артистка ! мы ее любим ! весь советский союз. россия . и никого селикона ! у нее природная красота !!!,0
"А не пошел бы ты нахуй
",1
козел. это же и дети увидят. и его дети в том числе. вырастут такими же ублюдами.,1
"фу, поганый твой рот.",1
во даёт. я даже с помощью рук так не слажу язык,0
мы милые 🥰даже очень,0
"пенсии нормально платят,уж грех обижаться,а вот рабочих обижают,на 45000должны выжывать,",0
в центре фото на ступеньках сидит машинист мальцев николай васильевич.,0
"неправильная статстика, во вьетнаме новый ковид вышел в течении пяти часов умирают",0
супер! супер! супер! о такой любви и дружбе мечтает каждый нормальный человек!,0
а что вы сделали? чтобы ярлыки вешать,0
"а мы вот и не ездили никуда, и самоизоляцию соблюдали и всё подряд антисептиком терли, а всё равно заболели! правильно написали: переболеем все, кто-то раньше, кто-то позже. думайте о хорошем, о морюшке😍",0
я старая но если бы была на месте молодого человека я бы такую тварь тожэ убила бы !!!!!,1
"тред горелых пекарей, найс
",1
спаси господи !,0
"Эх, через два месяца буду в Челябинске, но город посмотреть не смогу, ибо проездом. Уже пожалела, что не взяла билеты с учетом возможности прогулки по городу.
",0
"а вы 25 лет назад свои ваучеры на водочные талоны меняли,чем думали? а эти сейчас за 1000 в день митинговать ходят😏 уже 22 дня! а потом всей страной мы их из ж..ы вытаскивать будем😠👎(ковидных лечить,экономику восстанавливать)",0
"дебилы, кто на детей пялит эти гребаные маски. хотите раньше угробить этих милых созданий? тогда и перчатки резиновые не забудьте, чтобы и ручки искалечить.",1
че за хуйня я так скажу кто пишет против ссср все они жополизы и козлы дырявые,1
ой. как за душу взяло... до слез.. такие слова !!!,0
"т. в. так отожралась на халяве, пятая точка стала, как у черно, поэтому её надо вернуть, а то за периметр ом жрать будет нечего!!!",0
"красавица!! будь счастливой, такой же умненькой , как папа. сергея бодрова все любили, помним .🙏🏻",0
по светофорам . по знакам будете когда светофоры будут не исправны.,0
это с какого фильма? :d 👍,0
надо истреблять этих ублюдков.,1
гордость россии. с праздником вас 👋👋👋👋👋🌹🌹🌹🌹,0
"классная певица.любим,помним!",0
"спасибо большое,,,я жду посылку",0
не чего особеного нет ели дочитала мудень,1
овца задроченная,1
день то днем. только животных бездомных все больше и больше в городе. у нас пристроили. с осени осталось 2 кота.которых горе-хозяева отправили на вольную жизнь. сейчас 10 шт. из них них 8 котят мал мала меньше и подбрасывают. чтоб руки бл... отсохли. одного кроху кинули в кусты. ему м-ца еще нет. всю ночь орал. сволочи. искали по кустам. взяли в свою кошачью семью. поставили на довольствие. а ему еще мамку сосать да сосать....это сейчас еще тепло. а зима придет.....люди дебильные. не боятся. что на детях потом аукнется......,1
и что? теперь её за это надо бить или вообще убить,1
можно купить выкатную/выжвижную кровать. у нас подобная.,0
ты пидор дешовый,1
отдам чашу углей!!!,0
Новое фото в инсте вк. Подпись Карины Смотрите какая сакура,1
продали просто номер телефона забыли,0
игра не загружается второй день.,0
а где можно взять луковицы таких великолепных цветов?,0
"святый пророче божий илья,моли бога о нас грешных!!!",0
"блять к стене эту суку , марамойка ебаная",1
"от ростова до перми- дождь, точно ильин день🌂💦",0
"Да обсасывались уже эти пруфы. Все косвенно. Но потоогике жить а Рашке он не может. Может действительно хохол, а может вообще живёт в какой-нибудь Канаде.",1
моя любимая актриса(абожаю),0
"капец!!! задолбали дегенеративные оппозиционеры!!!! чего добиваются? !?!?!?!! половина - проплаченные,половина - просто дебилы!!!! да,чтоб вас всех в ливию,в югославию - под фосфорные бомбы,долбоебы!!!!",1
"ну, о чём вы говорите. найдите на просторах интернета. во франции, например, люди идут, а их из водомёта. в сша полиция даже при малейшем намёке на сопротивление стреляет на поражение. видела видео, как амер. полицейские застрелили бомжа-француза инвалида,когда тот всего лишь приподнял руку от земли, просил о помощи.",0
язык рта своего закрой. ты кого свиньями назвал уебок??? погань мерзотная. чвакало гнилостное. американский гандон использованные.,1
"на прошлой неделе путин подписал указ, что росгвардейцы должны обязательно представляться . вот только не уточнил, до того как огреет дубиной по хребту, или после",0
как чудесно...,0
гореть тебе в аду проклятый горбач.👎,1
вам чай поцелуев объятий из и а вместо комочек теплоты сахара и нежности рукопожатий бесконечной доброты десерт из а осз б с и,0
"С чего ты решил, я же не пиздлявый хохол
",1
это не фэйк????,0
"человеку честь и слава,земля ему пухом. а ублюдочный организм набирающий лайки... ты говно.",1
я бы эту женщину прибила бы,1
спальники огонь . а кто производитель . чьи они будут,0
продам волнистого попугая. девочка. вместе с клеткой.,0
"здравствуйте,кто поступил учиться в этом году на учителя младших классов,давайте группу в ватсапе создадим))пишите в личку если что",0
"где то это я уже видел....вспомнил так в 14 году начинала разваливаться украина, и такие же ссыкливые,проплаченые пиздюки призывали свергнуть тирана,и начать целовать жопу пиндосов в засос",1
а свою библию бредом не назвал...,0
история мутная! скорее всего не растреливали!!ну немку и выводок принцес с царевечем ладно отпучтили!!но николашку надо было растрелять!,1
"в натуре твари , хочешь помочь .из двух какой-то пидор мешает .👏",1
"люди очнитесь!подумайте мозгами,в лесу деревьев больше чем шакалов в лесу.надо давить их пока они не размножились.станем вместе охотниками против шакалов(чиновников)!!! для тупых!",1
