text,label
"👍👍👍согласна, я этот рецепт взяла в инсте, и 400 грам это просто жидкое тесто как на торт, у меня уходит грубо 800 грамм, может чуть больше",0
"девки молодцы!!! пидор снимает, ещё и комментирует(((:o :o я в шоке",1
курбан байрам праздником желаю вашем мира в доме покоя любви и в пускай услышатся молитвы и двери пусть добру открыты сегодня будут земле на безмерного вам счастья и здоровья близким и вашим s и,0
просто у меня хорошая память. и зрение тоже.,0
их надо отстреливать как бешенных собак.,1
как наигранно .обезаловка лизуны оскор за пастановку,1
чубайса к стенке или кто за него.,1
"стыдно быть долбоебом, неким ты и являешься.",1
"бывает такое,но редко..",0
"иванка калина хохлушка дурная,ты что в россии мутиш,по чьей указке?каторга по тебе плачет.",1
"супер! очень хорош в засолке, особенно с картошкой",0
"аминь, залупоголовый!",1
как бы там не было но по закону должен понести наказание.,0
"дуры, для кого пишите? друг другу?",1
ну и хари хер обьедишь,1
"прапорщик он и в китае прапорщик, все параллельно и пенпендекулярно и лижбы затрахать.",1
"мы когда-то тоже были молоденькими невестками.всему учимся с годами. и щи вкуснее варятся и отношения ценятся сильнее , тоже с годами))",0
сколько же ебанутых на белом свете!!!,1
"надо было пинка им дать, уроды .",1
"враньё несусветное, за распространение дезинформации медиков надо расстреливать как шпионов и диверсантов",1
ну вот какой то дурак сшил такой рюкзак.,1
она тварь ебанутая!,1
"а завтра до станет он, а она тоже самое будет говорить другому. по этому мужики и правда, не заморачивайтесь кто там был до и кто будет после! просто пользуйтесь моментом и все. а потом ложите на нее хуй и идите дальше, а не начинайте спиваться и преврощаться в пиздострадальца, из за какой то подстилки.",1
это манкурт ебучий,1
волочкова отдыхает.,0
"одно слово - придурки! фургал - убийца и вор! место ему - в тюрьме и все имущество его конфисковать в пользу трудящихся хабаровска, а тех, кто за убийцу глотку дерет, оштрафовать и на 15 суток трудотерапию!!!",1
где можно купить такую куклу?,0
этот педорасович по телеку заебал ещё и суда залез,1
тупиздень пиздаголовый,1
сегодня в суббота перевода полюбому не будет,0
"дебил,это ты !человек как смог так тебе и объяснил. или ты полиглот?",1
всем привет ещё раз!начался турнир цели дронат!может мы хоть раз пройдём их?,0
да он просто издевался блять.,1
редкое фото- колхозный сенокос!как работали колхозники- размахнись рука....сейчас этого нет и в помине!,0
"по ней тяжёлой обороной проехать после туши,заебись выглядеть будет сука,типа фарша татуированного.",1
во всем должен быть порядок,0
долбоебы!хотят как литва быть колонией,1
"человек, который не прошел мимо беды собачьей, никогда не пройдет мимо беды человечьей! на таких людях мир держится это - человек!",0
ахуевшая курица,1
уберите этого урода сэкрана или сленты рэгать хочется от этого пидора?,1
майор ивахно.сержнт хатамов.низамов итд,0
а этим козлам действительно по хрену и жрут и спят спокойно! кость бы им в горле застряла!!! ублюдки все кто выкидывают животных на улицу!!!!! ненавижу их всеми фиброми своей души!!!! я бы их отстреливала как ненужный хлам!!! вам спасибо а малышу найти любящих хозяев!,1
"лишь бы не стреляли в тех, кто без маски...",0
"почему раньше,и сейчас так же сушат.",0
"А вы не думали, что хлеб воруют, потому, что голодные, такого не может быть? Семьи всякие бывают и достаток у всех разный. Кому то бутерброд с икрой не лезет в рот, а кому то кусок хлеба, как пряник...",0
бюджет-бооольшооой...,0
jаке таскетт jаке таскетт как был то раз меня секс со слепой у девушкой после белюдий она такая бля тебя самый у член из всех что трогала я короче в этот момент она трогала мою ногу jаке таскетт jаке таскетт но и обидное это далеко не самое затем свой член ей руку я положил в она говорит спасибо не курю а я,1
мне уже на пенсию скоро,0
"что это за царь такой, что его боится даже в.в. путин???",0
ему только грубо говоря яйцы .отрезать,1
утром тушенные овощи и кусочек куриной грудки. на перекус кусочек сулгуни и кофе заварной. обед снова овощи тушенные. ужин салат из помидор и огурца с оливковым маслом. сливы 4 шт.,0
"у них очень жарко 30 гр, , вот от жары мозги и плавятся, историю плохо знают, да и украина хороший пример, кому то хочется поскакать и кружевных трусиках на полях евросоюза попой к верху поработать.",0
так говорили что горловские будут ремонтировать.,0
"мой муж делал для меня много разной красоты романтичной посредством плейкастов. мы были в курсе, что закрывается сайт, но...!!! было там предупреждение, что можно всегда будет пройти по ссылке, в любой момент я смогу увидеть творчество любимого человека. но увы, нас обманули. если бы предупредили, как оно будет точно, то, возможно, мы бы смогли как-то сохранить на компьютер или жесткий диск, а так человек старался для меня, что очень важно и приятно, а ничего не посмотреть теперь. какое-то неуважение что ли...",0
это точно! !!!!,0
суку на вилы вагиной натаращить надо,1
поделитесь пожалуйста кто чем может,0
"пидоры дырявые, продали будущее семьи на поколения вперёд,...и теперь они ещё и рекламу делают.",1
"ебанатка ты тварина забыла написать,что была фотка в квартире у родителей вторая квартира,там квартиранты а сергей снимал,что бы быть с линой наедине..от ты ссышь кипятком,я тихо улыбаюсь#u6efbd8e967s# #u76b45120a8s# #u76b45120a8s# #u76b45120a8s# #u76b45120a8s# #u76b45120a8s#",1
"но пипец... мир перевернулся верх дном, куда катится? и кто разрешает в продажу такое - вы что, ебанулись совсем?",1
ужас((( разве это творчество ????,0
"нет,не бандиты а пидары ебанные,которые друг друга ебут в сраку,",1
"оказался наш ,,баьтка,, не отцом, а сукою...",1
"а ты вошь, гнида мудовая тебя тварь надо давить и травить. чья сука крыса ты что открываешь свой вонючий рот",1
так чё не переходите???,0
"бабник, это значит шлюха, пошёл по рукам 🤷‍♀️☝️",1
"девочки может кто подавал самостоятелтно декларацию на возврат ндфл (ипотека), через лк налоговой? сложно там? и требуются какие то до-ты сканы?",0
"гела зурабашвили, а не хотел бы ты уебаться в свою грузию, на родину предков и хавать там свое дерьмо????!!!",1
Так направление все равно не верное,0
откуда у рагули мозг? там просто опухоль,1
"😄думаю он сам туда залез, а крышка уже для фото))",0
дёшево это засколько,0
"у баранов как ты, всегда мысли через жопу. ты падаль точно из жмэринки, быдло невоспитанное, на твоём свинячем рыле это написано. воняешь слишком много помойка, иди пидик отсоси у собрата барана, может подобреешь:d",1
зачем пугают мальчика,0
"Ничего. Но всё меняется от того факта, что ты не имел возможности за 26 лет воткнуть в какую-то уродину. Это значит твой социальный статус как мужчины, как челочек, ниже самой паршивой грязи и самого опущенного омега чма который с этой уродиной и мутит. Факт ебли ничего не означает и не показывает, а вот отсутствие ебли показывает скудоумие и зашоренность.
",1
путин пидар кого он защитит...этого гандона пара в тюрьму на пж,1
"ну,и хрен бы с ним",0
ужастик смотрит.,0
"ты же не будешь вечно молодой, почему же так относишься к старикам. попали в думу и решили что все дозволено",0
это всё фуфло,0
"виктория, замеры сарафана, платья и рубашки написали вам в лс",0
"сука, пять лет назад та же фигня была с пятым айфоном!.. ))",1
прожив россии о лет в он так и не смог понять почему это хуево это плохо а пиздато но хорошо главное почему пиздец это хуже чем хуево а охуенно это лучше чем пиздато dешотиvигиашпат,1
где это у вас??? рабочие боса видят как свои уши.ты сексота продажная!!!,1
"Сисянофилы и хрюканы рвутся с оглушительным треском.
",1
а куда делись умные остановки где деньги зин.,0
дай бог что бы жертв было меньше.🙏,0
дай бог здоровья володе паутину !!! здохнните твари которые летие дверьми!!! вам платят и вы готовы хоть россию хоть мать родную продать !!! путин наш президент !!!,1
твой ельцын алкаш гребанный всю страну развалил гореть ему в аду пидору,1
проститутка кто в током платье ходит в церковь это тебе панель и не хуи сосать,1
"пидр, россия единственная мире страна которая первая в мире произвела вакцину от эболы! ты, пидр не путай с окраиной, которая не тол ко вакцину от кори не способна изобрести, но и купить ее!",1
я же не лох мне 32 года ну ты и пидар,1
будет объявлять и третий и так до девятого вала.......,0
"так что спрячся в свою пидаристическую страну,где тусуются одни гомики,жополизы и шлюхи и не отсвечивай,мир станет чище.",1
в спокойный и дружный союз «венеция» (рейтинг 106) требуется мастер игры с допкой! 😍,0
здоровья мне и моей семье финансового благополучия ！да будет так ！🙏,0
"ну что ж. образование по пиндоскому трафарету. воспитание от туда же. скоро пидоров в десна чмокать, будете, дескать освободители,",1
тебя посадить на верёвку и жрать не давать.,1
продам шкаф угловой 9000р,0
"людей таких не будет. всегда будут нелюди. а то, что их отпускают и они продолжают убивать, разве это норма? были бы жестче законы, было бы меньше таких тварей.",1
"при мне в 1988 году бойко- колбаса взводным был, во второй роте взвод 2, командир роты был капитан логинов",0
"ищу соседей, уровень 54. играю каждый день.",0
что уксуса много,0
ебальники шире дверей.,1
ответь.за базар сбацали почти до вируса??.?ты пиздабол??,1
был гнидой и ей же и остался,1
"оля, такое впечатление, что вы собираете в группы лучших людей...",0
"все дело в росе, ночью она появляется на камне и потом он скальзит по поверхности",0
б q е в l давно перестал удивляться людоедству и блядству путинской власти до сих пор кол во олигофренов удивляет и поддарей катют которые ее и,1
"слушай братан, во первый я не стукач, есь полиция и аац, пусть они разберуться, еше хочу иебе напомнить чоседный грузя, как ни избавилис от кашарка",0
"ну как жа заклятые друзья...,самолеты збили, дипломата убили, допрыгались, доигрались...нет в расее новово суворова.",0
"милиция так не поступала, а это полиция фашисты",0
был вчера на берегу,0
"что коментировать, купальника ведь нет, есть безбожная распущеная шалава ходящая по пляжу в поисках денег и толстого елдака!",1
ненадо увольнять .а надо отьебать и выкинуть шавка ебаная.,1
да ты шо?я ж не извращенец.,0
этого урода за яйца подвесить и потрусить в этом лесу лишить отцовства пока девочка жива,1
"делала такие помидоры. они без стерилизации не стоят. потратила время, продукты и всё выбросила.",0
шикарная попочка классные дырочки вставить бы,1
"юля, назия, резида и таня, огромное спасибо за поздравления! здоровья вам и всех земных благ! ❤️💋🌹",0
супер!!!!!!!!!!!!!!! классссссссссс,0
казнить!!!!!,1
"расслабь булки пидор! научись довольствоваться сексом! понимаю трудно, но ведь и таким пидорам как ты, не только велосипед в радость! )))))))))))",1
"а что, все пидорасты такие эрудированные? или только тебе, когда в жопу ебали, эту книгу сунули.... 🤔",1
"зачем делать добро и спрашивать хорошо или нет ,что за херня ,пишут дебилы блядь",1
я ебал тебе и твои мнению. не кричит петух.,1
давай сюда в личку вести буду,0
"мы раньше так делали, только голову просовывали в раздвижной стол, так же накрывали с обеих сторон скатертями или простынями.:d 👍",0
на хуй идите со своей рязанью предали.мордве жопу лижите.пидоры.,1
в какую цену такая красота?!,0
"учебники за 2 класс у меня. сдадим позже, у нас на руках 2 части. они 1 классу пока не нужны.",0
"без смысленный ответ , армянский характер , укради у русских ум потом напиши , я уже думаю у вас гандонов традиция , женщин предлогать русским ... стары армянски традиция )))) ждите , придем вас резать будем , а женщины ваши вонючие , на них даже хуй не станет .",1
"у меня за 5 евро купленная,и не фурычит))))",0
"таких руководителей надо иметь,",0
батька мочи всех кто против чем хочешь правда на твоей стороне белорусь ура.,1
желаю здоровья.долгих лет жизни !!!,0
"К сожалению, у людей ограничен объем знаний. Для того, чтобы его расширить, необходимо постоянно развиваться. Не у всех есть на это возможности и желание. Даже ученые в своей области иногда не могут понять друг друга, что говорить про простых людей, которые далеки от всего этого. И, к сожалению, целая куча казалось бы простых вещей имеет огромное количество нюансов, которые еще нужно найти и осознать.
",0
"Вещь хорошая, в моем списке хороших, годных тем для рисунков есть, но не к космической подборке, может позже
",0
если ответишь - почту за честь. и есть ещё вопросы и пожелания.,0
изг величко л сынок души моей унес ты часть тобой всегда мои молитвы с слёз и капли материнских не будут господом забыты,0
вам годик уже третий год.,0
гядеж с такими сясками и я бы не сконцентрировался!!,0
"тупень пиндосовский! поэтому ты и пиндос или хохложоп призренный! и никогда нас, россиян, не поймешь! это у вас, тварей продажных, всё баблом меряется! мы к денежным знакам и всем земным благам относимся очень даже нормально! но это не самое основное в нашей жизни! и за бабло и всякую иную хрень, мы, своё отечество, наше государство, нашу страну, свой народ, родных и близких, нашего президента и всё политическое руководство, не продаём!!!",1
"смертность действительно увеличилась, много умерло за эти 4 месяца людей корорых я лично знаю, но никто из них абсолютно точно не болел короновирусом. люди в большинстве своем умерли из-за сердечно-сосудстых заболеваний и онкологии. первые из-за того что вокруг навели этот ужас ужасный и истерию у людей просто напросто обострились заболевания и они были лишены возможности получить качественную медицинскую помощь как и те что умерли от онкологии. идиотские меры карантина введенные по всему миру, привели по моему мнению к таким последствиям. короновирус всё равно не остановить никаким карантином. а вот запугивать людей и оставлять их без медицинской помощи это преступление.",0
"Ох. Моя тупая головушка совсем забыла про собственную бабушку. Тоже с деменцией, но было за 70. Всё рвалась в старый дом в деревне. Забывала абсолютно всё в течение получаса. Несложно догадаться, что её довело до такого состояния. Про таблетки - пока нет необходимости. Спасибо!
",1
здравствуйте. как можно померить?,0
э бля группани номига мос темалардан койсен,1
ну хватит вам из грудинина патриота россии делать,0
напишим зайбали одни жопы,1
"Сомнительная экономия. Учитывая стоимость аккумуляторов и их ограниченное число циклов, дороже только чтобы Илон Маск сам крутил генератор.
",0
"мне поебать на его финансы и кто он. Не пизди, шлюха. Выкладывай своё ебло, мы поржем.
",1
там мозгов воробью на член не хватит помазать. да и в школе его застовляди есть своё дерьмо,1
"точно так же есть фильмы о пограничниках, о танкистах. про концерты сказать не могу, не смотрю я такие мероприятия, часто по тв концерты в честь кого то идут. точно так же массово гуляют пограничники, только уровень быдлячества у них ниже. вот этим быдлячеством и выделяют. сами себя. что это? пойти разгромить торгашей не русских. а в обычные дни ходят к ним и норм. ну не идиотизм ли. вот этими своими гуляньями неадекватными они вызывают негатив. дегенераты. у меня есть знакомые вдв. один фотки прислал, 2 числа в семьей на шашлыках, второй с мужем моим на рыбалку свалили. остальные не знаю, может и покатались по городу с флагом на машине. с такими и день вдв отметить можно.",0
"андрей переулинский ! ты американски выкормыш, пошёл нахуй отсюда.",1
"к дню вдв готовились, зачем тратить больше?",0
кто против путина ....пидор по жизни коротко и не больно....наверное////виднее,1
"как можно заказать, вы сами откуда.",0
"вкусно и с юмором,а самое главное-быстро!:p",0
"ну, пидарас - что тут скажешь... я, безусловно, не сторонник бить людей, но десантуру понимаю!",1
меня сделайте пж😞 😭,0
слышь пидрила ты на расстоянии такой смелый? .... не уж то страна успела таких уёбков наплодить,1
"сажать таких надо на тот срок, пока ребёнку не исполнится совершеннолетие!!!! тогда может и задумаются эти сволочи, как бросать ребёнка!!!!!",1
можно и удочки не брать,0
спортивные костюмы на рост 128-134. 500 руб. каждый. оба за 800 руб. костюм бежевый на рост 96 см. 200 руб.футболки поло на 5-6 лет. обе за 150 руб. джинсы на 5-6 лет. 200 руб.бриджи джинсовые 5-7 лет. 200 руб. бриджи коричневые на 5-6 лет. 150 руб. кофта на 5-6 лет. 150 руб.,0
пидоры !!!,1
"Очень долго искал японскую верисию, т.к. там была врезка с Капитаном Харлоком. Но к сожалению ничего не нашел.
",0
пидорасы хули скажешь,1
у нас сегодня самый главный праздник у мусульман курбан байрам. угощайтесь пожалуйста.,0
"она на транса больше похожа, чем на бабу!",0
"пацан дебила кусок, утырок недоразвитый!!!",1
"многие современные научно-исследовательские суда именно такой конструкции
",0
хуйло п утп эпан а с в б о оссса бтузэ иа о с о с сее bоисамх хуйло,1
вы с ними ехали?🤭😄,0
"держись малыш, у тебя обязательно появится любящая тебя мама. дай бог тебе счастье!!!",0
вы сами около себя держите не хорошего человека,0
как возврати его первого надо будут повесить,1
стою прям в поле. дождик- педераст. уже б пошел так пошел. а то ни сам не гам и другим не дам. припустился и остановился.,1
тело не влезло в фото,0
"добавление записи в лентутридевятое царствопредлагает разместить в вашей ленте следующую записьнужна мне помощь да поддержка дружеская, не хватает в хозяйстве вещи малой для дела важного. мне нужно: кисточка https://ok.ru/game/kingdom/?item=129387210084_1596581525_2/0/204",0
пидар - представитель интересов демократической аристократии россии,1
"дети президента и дети наших министров,чиновников живущие и учатся за рубежом для россии шкуры продажные подготовленные потенциальные предатели.у них двойное гражданство подготовленные спец службами за рубежом.вот вам весь сказ. цены ростут по указке из зарубежа задавить народ костяк россии..вот только из покон веков россия не желает быть рабами наказ наших предков.",0
"Если что-то выглядит как лахта, гавкает как лахта и дергает себе анус как лахта, зачем искать под кроватью шизиков, это по факту лахта и есть.
",1
пушкина маму ебал и твою маму тоже ебал,1
"уволить ??, не ребята - расстрелять !!!",1
я недавно начал работать,0
мы - это все люди или женщины в частности ?,0
это точно. работающих людей вообще нигде не видно- потому что работают. а бездельники снимают бездельников.,0
расстрелять чепухая👎👎,1
чем рулит? это колхозное уебанство которое не имеет связь с тюнингом,1
на какое время нужно приклеивать? что на сутки?,0
"крупп 38д, норм. пиздюк",1
и как без выпечки-ну хрень,0
влюбленность,0
жируют твари и над народом издеваются.,1
заказать можно здесь https://ok.me/ncu 790р пачка в пачке15 штук 1 штука на 2 литра воды оплата при получении,0
"ольга! добрый день! не могу найти на сайте программу посещения оптиной пустыни по дням,подскажите где посмотреть? владимир.",0
"Конечно. Но ты, либероидная промытка, все равно им не поверишь. Ведь у тебя в голове манямирок где за мкадом до сих пор в лаптях ходют.
",1
у меня такой красавчик,0
"Для тебе любой человек который ухаживает за собой пидор
",1
придурок а если его так жену и детей выкинуть,1
а грядки где?,0
плешивый пидор!!,1
ефремов и адвокат гнилые типы,0
"вот вам и демократия, людям нельзя высказываться вообще...",0
"Каждый день на авто ездит дай бог 20 , остальные справляются же как-то. В нашем маленьком городке на 100 с копейками тыс населения заригистрировано 40тыс авто. Это вместе с грудными детьми и 90-летними стариками. Но во всяких Москвах люди победнее, конечно, им до нашего уровня автомобилезации далеко... ездит дай бог Так что может и даст.
",0
голову бы отрубить этому уроду!!!,1
"​колхозники!, вопрос был таким, каждому ветерану квартиру!, но этого не исполнили, это медведев там намудрил, главное бросить лозунг, а там уже мудрили губернаторы, чтобы как - то выиграть в обмане, совали ветеранам старые квартиры в бараках. ьыло много жалоб то ветеранов , которые остались без жилья. о чём вы из днка поёте?, внуки, правнуки, вы пропиздели лозунг, каждому ветерану квартиру!, исполни, и не еби мозги. вы пидарасты семьдесят с лишним лет гуляете день победы. не для ветерана, а для себя, попиариться и по красной площади бегают фальш ветераны. а солдат ветеран по тв смотрит на свой праздник, который он сделал , пользуются гондурасы. а вы за 20 тыс. рублей убиваете ветеранов.",1
"вот ввп не чего делать , как бегать и уродов травить,, задолбали своими уродами, давно пора...кто то умный нашелся.",1
клоны берут енергию с чистой душой человека ! но любой такой человек способен сделать мир лутьше! зачем тогда рептилоиды заменяют одних но нетрогают других ! зачем выдумали рептилоидов,0
вешать!!!,1
"я бы кирпич в пакет положила, рыба это ещё, мягко сказано. уроды полицаи, пособники фашистов. по-зо-ри-ще!!!",1
"предки по окнам, чуры по углам. святая роса на кровельке. круг моего дому тын железный. огонь жарок от земли до небеси. в каждом углу по щуру стоит, в самых дверях сварог сидит. на самой крыше полымя горит, железный тын стоит. никому не доступно до дому моему. гой! (3 раза)»",0
"здравствуйте, в прошлом году заасфальтировали часть улиц в микрорайоне нахаловка в этом году обещали заасфальтировать улицы тюленина, седова, проезд седова, скоро осень сезон дождей, дети по грязи пойдут в школу!!!когда будет асфальт на этих улицах????",0
"альфонсы при чем, да при том, что живут за наш счёт и трахают нас во все д..",1
мудак сначало признал а потом в заднию,1
эти детки уже наверное в школу пошли.всем здоровья.,0
"ну ты и гад, язык бы тебе оторвать за оскорбление, кто бы она ни была, она мать.!!! а мужику, что бросил , вернется все бумерангом. ты, наверное, тоже такая сволочь. интересно, кто тебя родил, такую сволочь",1
"- доброе утро! -с добрым утром! посылаетутро доброе привет!быть хорошим обещаетдень грядущий - дарит свет!понедельник! как-то быстро,наступил, но не беда!будет лёгким он, искристым,будет много в нём добра!мы легко и без печали,понедельник победим!кофе, бутер и отчалим,ждёт работа! всё! бежим! автор татьяна бондаренко",0
ебать тебя просто заебись.....,1
у тебя ума у долбоеба до сих пор нет,1
в струе воды из носика находится крепежный элемент.,0
"конечно же грех смеяться,но рассмешила...;)",0
"и я не оскорбляю, говорю правду, ты пидарок, в жопу чпок.",1
"я бы ему судаку ноги эти поломала,совсем твари охренели!",1
"поймать и оторвать яица по самые глады, урод.",1
"нет, уж лучше вы к нам. а мы уж, как нибудь, черникой перебьемся",0
пришёл девок трахать,1
😂 😂 😂 пиндостан дерьмократический,1
ну вот кадырова и повесить и за взятки и за террор .,1
"девочки, какие мы все молодцы!!! такие работы прекрасные в альбоме, не налюбоваться.",0
я и думать не могу...:d кудааа пошли?,0
дебил !! и мразь !!,1
"молодец, татьяна, своих небросаем...человеческий поступок...",0
кто тебе не дает? а я посмотрю и посмеюсь над дебилом!,1
"наше покаяние вообще богу не нужно. оно нужно нам. многие считают, что бог обижен на людей, он такой весь в обиде в истерике и вот нам нужно прощение попросить. нет. он сам по себе бог, он любовь, он святой, в нем нет греха и обиды. его любовь никогда не перестаёт, он с нами даже тогда, когда мы грешим. он верен даже тогда, когда мы не верны, это его природа. покаяние нужно нам, это мы не видем его любви, его чистоты, его чудес и т. д. притча о блудном сыне, там написано, что этот сын приготовил речь покаяния, ну как только отец увидел сына, он сразу побежал к нему, заобнимал его, зацеловал, одел обул, пир накрыл, а сын зациклен был вот надо сказать, я согрешил перед небом и тобой. но покаяние у него уже давно произошло, когда он пришёл в себя. именно тогда он вспомнил о любви отца. это называется пробуждение. или возвращение к первой любви.",0
"мы так тоже ноут покупали,нам тоже брат всё на бумажке написал,продавца два было,что то пытались возражать,я им ответила что такой ноут у вас в наличии есть,мы на сайте посмотрели, другие варианты не рассматриваем.",0
выблядков чубайса к стенке и родственникам выставить счета за патроны !!!!,1
"ты сука за донбасс ответишь, за детишек, сука францюватая",1
"не живи в нашем государстве,не пользуйся его достоянием и вообще всем!",0
ну очень прост.😀,0
"Сцуко, сидел высматривал где же там Тесла, а оно вон как...
",1
у меня короткий волос просто,0
"девочки, есть логогруппы в садиках асбеста ???",0
"татьяна, сок можно заморозить в специальных пакетах и доставать по мере необходимости.",0
да-а-а... читала придерживая рукой выпадающий глаз )))),0
"пьянь,быдло",1
симпотичная и привлекательная леди👍,0
"ебать в рот, ты ванга...",1
"я что, прошусь куда-то ?",0
"ириш, подскажи пожалуйста, скорость найма на 50% как правильно активировать? если я активирую найм он будет дествовать на ту армию которую я уже наняла в стройку?",0
словарь депутата.,0
привлекательно выглядишь. молодец.,0
"да их уже надо отстреливать, иначе не проснутся",1
"пиздализ,фу-бля!",1
"Интересно, а ФСБ в курсе, что СССР уже нет больше?
",0
"была очень стеснительной. была всего один раз,о чем очень сожалею. было классно!",0
эти пидорасы не спрашивают ни у кого твари конченые они присылают мы ценим вашу приватность ! я отказался от услуг но эти провайдеры настойчиво опять присылают что бы я принял все,1
"два Какой наивный бридаун. Алсо, у тебя проблема со склонением в заголовке.
",1
"рассмотрим эту ситуацию с другой стороны- ты этого не знала...ураааа, значит есть куда стремиться, есть в мире , что то , что мы можем еще узнать....",0
пиздализ и хуесоски противно от вас и ваших словечек,1
женщц ину крисиа любиь нужно янем как моленькую а взрослому нотbо по,0
"он что трезвый был и произошёл несчастный случай что он не помнит? мразь такая, он же спрашивал ,, никто не погиб? а потом не помнит. пусть не пьёт и не употребляет наркотики. суку расстрелять. пьяный за рулём потенциальный убийца. а эта мразь настоящая убийца.",1
"Блин, ну всё решается в один момент! Надо запретить любую промышленность и вернуться в старый, добрый, экологичный палеолит!
",0
