text,toxic
если вы бляди скромнее одиваться будите вас и за шалав держать не будут домогательство блять .,1
только безмозглая тварь этого не видит.,1
что самое интересное фукусиму им тоже пиндосы построили но как то через одно место :-d﻿,1
и всегда найдётся какой-нибудь фидарас который будет лизать опу провителства ..,1
"правда урод,,,, жизнь это бумеранг.... свое он получит....",1
успокойся и попробуй ещё раз членораздельно выразить свою мысль на русском языке нищий пиздабол,1
"такие вые*ки как этот смирнов, лучшая реклама атеизма)",1
ваша страна ...какая у тебя страна хуета ты безродная..?,1
"а придумывают всё, грёбаное дегенеративное правительство и вся эта пи.дабратия...",1
"автор, ты сам дибилоид или извращенец отстойный?!!!!!",1
с я все могу понять лихие о е на проклятые демократы враги западе пятая колонна стали но почему вы сука миллиардерами а народ бедный и нищий,1
потому что эти долбосенсы херня полная.,1
"подыхать будешь,тот же доктор и к тебе приедет.. скажи ему лично,как ты его назвал.. интересно,что он придумает,что бы тебя,херню тупую, спасти..",1
да блядь хотя ты почти и земляк а гандон ты штопаный,1
"таких пидарасов и надо так учить, подвозомнили себя крутыми пидарасы ебучие, гореть им из века в век в аду",1
я не видел свою жену пьяной голой... но вот блядей таких много повидал))),1
"она идиотка но только не ватная, она чурбанская идиотка, и рожа у нее пепсикольная.",1
я все сказал тебе привет от канала разносчик фейков и всякого гавна колясик-пидорасик!,1
ты главное после каждого написанного в мою сторону комментария не забывай из своего рта хуй высовывать!,1
"блять сколько всякие чинуши и их ублюдки дети,все молчат,а тут распизделись.",1
"эй ,рогулятина ...чё уже взлетело ?",1
"совсем с головой не дружит, дура",1
вот этих пидора _.. в которые спекулируют на больных и инвалидов твари,1
"автор сам не далеко от мера уплыл,мэр а не мер тупой дибил.",1
в пизду засунь свою россию!...,1
сдохнешь как и все в надеждах и нищете тварь!...,1
жир трест.да разве могут они с такими харями работать???,1
"он просто себе и своим пидорам делает плот, где его плешивого не кто не достанет",1
сейчас и в спортзалах половина полупидоры какие-то ))),1
а ты меркельский холоп и что дальше?),1
"либеральная нечистота это как раз ты лизоблюд опоголовый со своим со своим хозяином, он сам признался что придерживается либеральных взглядов!",1
"пидоры они одним словом,и президент наш тоже пидор",1
"какой нахрен вид на жительство,он пид)р визу показывает,чтоб резиденцию испанскую получить надо 3.5 года прожить или недвижимость дорогую купить",1
маразматик какойта пишет фейк еак вы надоели,1
"ты дура за собой смотри,хули из подтишка пишиш ебало свое не показываеш,позаблокировала все, или че есть что боятся.",1
далбаеб и все саляру чувствуеш хорошпя плохая тут на отработке пиздец а тнвд фильтра как протянут ✌️﻿✌️﻿✌️﻿,1
ефрем я думал ты мужик чмо,1
похоже ты сам из пиздосранска какогото дятел,1
вот такие дебилы считают себя защитниками народа!,1
"дааа,таких хватает,повороты не включают,пидарки!",1
"коментировать нечего просто простите за выражение сука,",1
ай молодцы......... страна шлюх и педиков.,1
"а что еще делать, если большей частью тут пиздаболы!!",1
когда же в россии все проснутся?или так и будем рабами пидарасов,1
спят а. пенсионеры пашут суки а не.,1
пиздец нет слов...... уроды....,1
"сайт для вахтовиков, работяг , а не для поноса бандерлвского.",1
"он не забыл, а обнулился 👎 👎 👎 8oi 8oi 8oi крысёныш !",1
"я,смотрю, мадам,у вас все русские-быдло и дебилы?",1
"а,вы,видимо русофобка и на минуточку христопродавка!",1
"а,не пошла бы,ты в задницу!!",1
"или потаскуха, а теперь блогершас переделанной рожей и похабная.",1
хорошее фото !скоро долбоебы будут про радугу спорить или уже спорят!,1
положите этого урода и уберите ей по женски чтоб это сука не рожала как свинья.,1
вороне хуй к носу подвели казлу в жопу,1
порю вот такое чмо несет такую галиматью и многие верят.,1
мозги и не выкладывайте таких дебилов в ютюб и т.д.,1
или пол страны тоже ебанутые стали.,1
"а чего ебальник закрасили , может быть его еще кто то бы опознал !",1
",+, с какого ху...... растет зелёный?",1
"вы лохи ебучие,пешком научитесь ходить,какие нахуй привода у уазе, чайники ебаные",1
ты сука самый основной вор в россии.,1
"еблан я замужем тринадцать лет, ущербный ты мой,мне тебя очень жаль,найди себе уже женщину и успакойся😂😂😂",1
"вот бляди, мужик обеспечил, она ещё пищит что то, если это ее слова!",1
бреднева..к ебучим хахлам теперь не какой культуры...враги они.,1
росбыдло любит вождя и вождь любит росбыдло!,1
ты про кого все пишешь еблан,1
"ну, чтож, ты страшная такая, тебя боятся даже, хулюганы.",1
"глухов, мне похуй на тебя, животное ебучее.",1
"а вообще иди на хуй, просто не пиши мне, мразь",1
"хуйня какая то, картинка с дебилами одна и та же, по 10 раз.",1
не могла найти где тебе гаду написать.,1
"такие падлы как ты офицеров в гражданскую вешали и пытали, фашистам служили в отечественную.",1
и ебло у ее тупей не бывает,1
"сто процентов твоя правда с 4 утра хуя ищит ,но все ее отвергают а она липнет как гавно в обуви",1
а работники магазинов твари им все аукнется!!,1
"ты сам у себя отсоси, потом будешь указывать русским что делать....",1
"обидно что этот сайт делает, из общения, в побор денег всяких пидорасов",1
"вся эта бандеровская х.. та нужна, чтобы стравить русских с русскими.",1
хотя в семье не без уродов.,1
мусор сдох и хуй на него!!,1
лучше вали блядь на х вам тут не места,1
"крашеная мартышка,тебя с мылом умыть,и показать ужас который предстоит увидеть.не суди,да несудима будешь",1
"из половины небесной сотни-алкаши, наркоманы и отбросы общества!",1
идиоты ебаные не знают с кого брать....,1
"да насрать на этих пидоров, пусть передохнут там все.",1
придурок лег а долбан лечит или думает что лечит,1
"о!хуесосина,нарислвался?по хуям соскучился,задрота интернетная?",1
ну отмажут это чмо адвокаты .....как оно дальше жить то собралось ?,1
убогая это ты...иди работай...чучело,1
с воркуты работница онкологии грязная давалка за деньги,1
до каких пор власть ублюдков будет уничтожать свою родину.,1
припиздиваете семья с 5 ребенком будет обходить митинги через 5 улиц.,1
а эти суки пошли и ребенка подставили.,1
"шмундыр или как тебя там по мове, заткни своё ебло, похмелись и ложись спать, чмо!!!!!!!!",1
с таким свинным рылом --хряк кастрированый--там давление под 200 сдохнит сразу без врачей чушкарь --!!!,1
дебилы сука совсем свехнулись фанатики религиозные!!,1
она уже заебала всех со своими шпагатами какбудто больше нет.,1
никого пластичней чем волочкова на кол ее и джигурду рядом,1
"помоему, тот кто делал ети снимки, гораздо ебанутей этой ангелины!!",1
да блин отчаянный пидарас а мог бы и душу богу отдать на суд,1
"а что же ты паскуда не пишешь чтто строятся больницы, заводы, садики, школы?",1
"а потом еще и спишет этот долг, а нам какой нибудь налог въебать.",1
слышь ты еблан русский язык и уголовный и упк выучи и не защищай всяких пидоров.,1
"с российским вроде ошибка вышла, вроде наши пидары.",1
555 заебатся-это я успел за одно утро,1
малолетние шалавы и родители которым похуй на все,1
"какой то хрен с бугра, вставил сюда какую-то картинку с женщиной и какими-то не типовыми словами.",1
"поздно хватился дядя,говно отмывать трудно изволяли хорошо.сука сванидзе иже с ним.",1
"лично я сейчас за дальневосточную республику,как 1918-1922г,сибирь,алтай,и др.проживут без москалей и пидорцев,а вот они?",1
пусть у себя наведёт коммунизм....а потом к нам лезет ...сука,1
"и я не оскорбляю, говорю правду, ты пидарок, в жопу чпок.",1
ваууу какая сексуальная сука просто бомба,1
"придурки вы, заберите всех южан коррупционеров, заеба..ли они.",1
"бабы брезгуют тобой,что ли?или ты уже не в состоянии стояния😅😅😅?ой бля,сколько же в руссопидорасии дрочеров,сука рашка😆😆😆",1
тот за данного гада.. когда в 90-е бомбили югославию.,1
"сейчас все, кто срет на страны, я надеюсь, получает за это деньги.",1
война в россии будет посмотрим тот время кто кого ж*** будет облизывать,1
но все ведь не могут быть проститутками как она...я думаю пусть соглашаются с ней те кто как она...,1
эти твари пусть пиздят своих детей матерей жён.,1
вы что суки святое трогаете это бессмертный полк а не ваша вонючая акция бляди лишь бы спровоцировать,1
а какого хера его слушать все равно наеб.,1
"члены экологического совета, засуньте этот завод себе в задницу!!",1
по харе бы ему этой нагайкой !,1
"чигорина, ты же пугало огородное, исполняй свои обязанности, не тревожь форумчан !",1
видишь вон пидфрасы сидят в кремле ебош туда,1
"только подлецы из 5 колоны хают россию ,но продолжают здесь жить пидерасты хреновы.",1
самое уебищное чудовише каторыи я видел,1
говорить--- долбоеб иианов депутат от едроса...,1
"как эти клоуны артисты замонали,наркоманы,и алкоголики ебанные.",1
"раньше были артисты от бога,а сейчас зажравшие свиньи.",1
"осторожно мошенники,эта тварь гуляет по интернету и обманывает людей,этот товар белорусской фабрики и стоит он от 4000 руб.",1
"таких надо сажать в клетки и возить по городам и показывать людям , какие есть уроды- больные на голову.",1
лучше бы сам ебанулся головой о стену мудак,1
по телику пиарят одних пидоров прививают нам европейскую культуру так что радуйтесь вы скоро приравняетесь к европе,1
что то не похож хорошо если это он а если нет то та мразь будет дальше нападать на детей,1
беларусы до сих пор тратят те доллары коротые заработали в начале 90!ты пиздолиз !,1
"и пусть возвращается , и агибалова тоже , дом 2 оживят , а эту хуетень беспонтовую прорядят и выгонят на хуй",1
"а тебя упырь что то не устраивает,ехой нахуй за гронитцу и не ной",1
"таких хозяев привезать за...., уроды",1
когда же настоящие хабаровчане поднимутся и сметут пидорастню со своих улиц !,1
"живность, сдрысни, прошэ... блядзина конченая!",1
"🤪ты под чем убогая, тухлого сала с гавном вьебала такой херни понакалякала да с такой скоростью🥳!",1
иди убейся об стену шиза с припиздью!!!,1
молодые говнюки ищут на свою жопу приключений все порулить хотят безмозглые бездельники,1
какую роль сейчас играет ефремов --дебилоида --что было не помню .что сейчас не пойму .спрятался за маской .сунул деньги адвокату.и сидит тихонько .,1
ёбну....ся и не встать!,1
наградить всех реестровых кловунов и всю хуету из генштаба вс рф!!,1
как они могут быть звездами если лентяи и туниядцы только жрут и трахаться,1
этот пи3данутый пенсионер знает в каком году триколор стал государственным флагом русского государства ?,1
"а от куда , по его слова , появилась двухголовая курица мутант, герб правищей династии византии, откуда на русь пришло христианство ?",1
"его надо нагоми пиздить и всех, кто глумится над мой родиной , россией.",1
эти ублюдки должны сидеть в тюрьме.,1
"делайте уже, суки, хоть что-то кроме воровства.",1
"мразота бакурская, ты шоры сними и посмотри вокруг.",1
"ты мразь рада тому, что что твои дети будут лишние 5 лет горбатиться на плешивого?",1
"ты сука, тут пропагандоские тексты вставляешь, которые не соответствуют действительности, конкретно - где ты сучара видела беспорядки, погромы?",1
ты мразь заткни свой ебальник и иди смотри первый канал.,1
"ты мразь считаешь, что твоё мнение это истина в последней инстанции, а 100.000 человек никто и звать их никак?",1
они же пидоры перепрыгивают через регламент по ходу турнира.,1
а все эти волнения для всей этой пропитерской шоблы - просто пустой звук.,1
"они сидят и потешаются, суки, над нами.",1
заебала эта всемогущая пидерская власть...👊 8oi,1
"ефремов не человек, а пидор в маске 😡😡😡",1
"автор пидорас .какие коменты ему не по нраву , удаляет .",1
ноино ту т аz на кол суку пым не,1
"сволочи вас бог накажет за то что бросили друга,вас в старости дети выкинут в дом пристарелых,дай бог да будет так.скоты.",1
я смотрю эти олероновская шайка все забайкалье заибло.,1
"нехер срать в чужой машине... многие думают раз деньги заплатили, значит можно вести себя как хотят, это не правильно.",1
обосрала машину ещё и наверное шум гам устроила... дурочка,1
"долбоебы, извините но других слов у меня нет.",1
"а даме по лицу прям сразу, как только блядина подумала об этом☝️",1
"из под трёх штанов, сука, трусы виднеются",1
"такая группа о самарканде, и этих блядей рекламируете, вот зачем????????",1
"тупой турист, перед тем , как вещать на весь интернет, почитал бы историю образования нашего города!!!!!",1
"о рюриковичах, он что - нибудь слышал, придурок?",1
"я лудше промолчу, мне до тошноты противна эта подстилка проектная👎👎👎👎👎👎👎👎👎👎👎",1
"насчёт пидара,то ты более подходишь.",1
"не выкладывай такие гадости, столько х... называешь, нашел, чем гордится!!!",1
"мразь, такие вот и мать родную за горло и родину!!",1
"вот из-за таких какашек- пидорашек народ не может жить по человечески,,, живем как сволочи.",1
"дегенераты шизанутые,бутылкой по голове двинутые",1
"если у вас есть пизда,то это не значит ,что вы женщина...возможно ты просто пизда(ch)﻿",1
да ну на хуй распиздяев из чернобыля трудно обойти,1
как ты без мозгов обходишься?дубина!,1
рома захар пусть разберётся чё хочет бьёт свою девушку быдла,1
в жопу ё.....й министр здравоохранения !,1
правят жиды и пидорасы.а долбоебы подпевают.,1
ты хуесоска рваная чурка а за футболиста я подам в суд обезательно ты ответишь какой он пидар,1
"тебя зопализу туда и послать тихари продажные подлые со своими гнилыми языками и продажными судьями, будьте вы прокляты зополизы.",1
!-неужели блядь в 21-веке-не умет бля снимать кино-ахуеть-такая параша-я в шоке-блядь реальное говно-!!!!!!!!!!!,1
"какой борзый и наверно только на женщин ,мразь",1
куча долбоебов.. это ведь шутка.. недоебаные твари взьелись на мужика,1
похож на урода чмо мешающий обществу жить фу какой гадкий мерзкий тип аж блевать хочется,1
выучила слова что ей виталий шкляров написал и собирает толпы людей .прихвостни американские,1
у тебя не хуевая кремлевская методичка.только от себя говори а не за всех.,1
"это не росгвардия, это откровенные пидарасы, и не надо их равнять с нормальными людьми!!!!!",1
"им место даже не на кладбище, а за забором, как проклятым..... это нелюди.....",1
"сука, ты и в армии 100% не был уёбище.",1
"ты тварь и мизинца не стоишь тех, сколько там погибло людей, мразь.",1
"не факт что так будет,а этот гандон какого хуя землю нашу раздает,дарит арабам и т.д",1
"а потом начнут мужья раздражать- их же кормить,обхаживать надо.такие люди- паразиты.они всегда ищут на кого бы свои заботы повесить.на родителей,мужей,любовников.",1
в бан тебя кацапская сволочь недобитая ублюдок!,1
она просто сука не достойная внимания.,1
"слышь дерьмо.. не хочешь степью, иди нах...!,штопанный.",1
"пишешь ни о чем, лишь говна плеснуть!",1
слышь ты алеша хуинная голова пусть девочка работает,1
и дубинкой пидарас замахнулся на инвалида - а если бы там был вдвшник???????????,1
это у*бище должно засунуть язык в жопу!!,1
хуйила мужики тебя ни лахатрон если так хочиш номер тоже пиши,1
та шо ты брэшишь пиздун на владимировича еблан,1
полеева подлая мразь с полутора извилинами .и ветром в голове а чего вы безмозглая тварь знаете об остальном мире и как там врут ..,1
"а как обидно-когда пидорасы-хотели (поплавать) в море,а их свинячую мову не понимают спасатели и одесситы-сука-утонули,да и хуй на них,пускай учат русский язык!",1
может это происходит из-за того что у них глава государства не плешивый пид..р.,1
"а я еще больший идиот, поскольку отвлекаюсь на эту ху..ю!",1
":-o путоельцинские лизоблюды какую только хуйню не придумают , лиж бы путоельцина выгородить и лапшу россиянам навешать !",1
простых ментов не тронут .а пидарасов жгут,1
"долбоеб бот тупорылый, за клавиатурой следи, не повторяй свою заученную бредню дважды.",1
"закройте тему,эта хуета так и будет петь👎",1
"допиздитесь, коли допроситесь, то и опиздюрят как следует!",1
"пока ваш мозг взвешивает и думает ,у вашей жопы рождаются мысли .",1
"ты долбоеб, ты посмотри за что ты работаешь, за что будут работать твои дети.",1
"то , что она засовывпла, засунь себе в рот, ублюдок.",1
как надоели эти долбоёбы шли бы работать,1
неееее это ваш финансист очкатый отымев вас с..бывае.,1
"слетает на марс и там сдохнет сместе с депутатской кодлой, все равно одни ворюги, пидоры да лесбиянка.",1
"да потому как , это паразиты , раньше паразитировали на деньги советского союза , теперь паразитируют на шее европы и как только еу.",1
когда же в киеве закроют фабрику по выпуску политических импотентов и дебилов ?,1
"да и ещё и пидор гнойный,гнидор пойный.недержание бздо и говна в будущем😤💩",1
"а потом армия спасателей дибилу, а в это время нужна помощь нормальному человеку.",1
"где то, я уже видел этого еблана таджика.",1
"да пидоры они все, а главпидора вы и так знаете",1
то же защищали бы эту мразь?,1
"эта тварь убила человека.пишут что он выдающийся артист,хороший отёц и что?",1
"нехуй пиздеть, ,что забыли, я помню.",1
а ты то из нишиты сука своровала гогда союз вот и всю страну своровали и сделали что народ стал как рабы.,1
ищу женщину35-45лет для любви и секса австрия форальберг мои фотографии в личке желательно нё толстую о себе при встречи пидорасы мимо,1
они же похуисты ссы в глаза божья роса...,1
"ну ты с умничал автор этой херни ты что один все в россии секеш ,амы уроды ну иди на диаллг",1
"вы не нашли в другом месте вести такие разговоры придурки,",1
аесли бы ему в глаз клювом?,1
почему жидяра соловьев еще не в клетке,1
начинай разговор с незнакомыми людьми по людски а не по блядски .,1
это что за чудо юдо бля,1
не надо этим уродам подсказывать- какой -то чиновник увидит и хана- так и будет ),1
"этих сволочей нужно четвертовать медленно, чтобы помучались за своё зверство нелюди!",1
стоит ли так реагировать на очередного придурка?,1
"смешно,вы все твари давно уж на пенсии,но как ни загляну сюда,все время на хуях,наверное втыкает вас от этого",1
"хуй его знает с кем идти,одни пидарасты",1
"сиди с мамой ,пришибленная, она тебе епаря лучше найдет, а тебе все равно под кого лечь",1
"ссука, бежит как старый -- хрыч.",1
бынт долбоебом подскажите напиональной в россии стало идеей опо занно стью в т ко,1
чурбан убери свой прыщик ослоеб...👎,1
"на большое ума не хватает, усколобый -- бые.",1
молодцы вдв менты казлы оборзели уже,1
по этим гистаповцам верёвка с мылом плчет предёт время вы завсё заплатите,1
а что можно услышать от пиздабола лучьшегото.гнать его и его партию надо даво уже.так когдаж весь народ уже проснётся??,1
семейка дерьмо это точно позорные ещё первый канал показывает эту грязь фу фу фу,1
что орош...нет обсыкай свои пальцы.,1
придурок преступник батька.колхозник.26 лет у власти как был в колхозе пидорасов таким и сдохнет.,1
"ты то ,сосок бандеровский,родился то когда ?",1
"сука уроды , людям жрать не зачто , а они обезьян икрой кормят , за яйца вешать таких",1
вы бабы блять кроме деньги нехуя не любите вы только ради деньги и все сукииииии,1
тварь тараканья --- пошел иии на хуй !,1
леваки трусы чмошники мычат без устали эй рабы ну вы и чмошники😃,1
не перетыкивайся тут.и дура и пидорасина здесь только ты .,1
че за хуйня я так скажу кто пишет против ссср все они жополизы и козлы дырявые,1
"сидишь сука рыжая в своём нано корыте и сиди молча, утырок.",1
(да и хуй с ними их все равно много),1
мне не нравятся пиздальстецы в течение длительного времени),1
таких козлов надо учить уму разуму и увальнять.,1
откуда этот пидер -- троль нарисовался ?,1
"гл.все вот такие суки не указывают себя, а прячуться за всякими вывесками да действительно с каждым днём все в стране говнюков становиться больше.",1
"рождаемость идет вниз полнейший спад, а, говнюков становиться больше",1
эти твари нам пенсионерам только повышают цену на коммунальные услуги .охуели совсем клопы когда нажрутся,1
"если станет вам хуйова приходите в бирюлева, что дорога то не глина, что не баба то блядина, что не ебарь то солдат, становитесь бляди в ряд.",1
"руся, перестань, природа одарила тебя большой жопой, а ты тварь неблагодарная, не можешь вилять попой.",1
а эта тупоголовая куда пасть сунет,1
"это так гадко, когда маленькая кучка богатых криминальных пидаров прикрывается именем сотен тысяч а может и миллионом хабаровчан.",1
"#u6b8083d2ebs# эта поганая баба от иуд американских т.е от ёбаных антихристов, говорящих на сатанинском языке преисподних тварей !",1
"!....блядь ,откуда эта мразь взялась,сука??!!!!!",1
"на заводы этих блядей и пидорасов, за станки, тогда узнают, как прожить на 20-30тысяч!!",1
неужели у пшеков на нексте блядоруском этого нет?!,1
пиздуй на х#й вот и ответ,1
нужно жопу поднять и идти работать.,1
тебе чмошнику заплатили чтобы ты агитировал здесь за лукашенко..,1
"очкошник дагесранский, как обычно сольется с боя против гэтжи",1
"так ты кто белый, красный или педарас?",1
а с такими как ты нельзя говорить их надо только на хуй отпровлять!,1
"сама не знаешь ,чего хочешь.были у тебя всех мастей и возрастов,но тебе надо и на ёлку влезть и жопу не ободрать.",1
дебилы создавшии это пост не в курсе что это наталья блогерка,1
пошёл на хуй поебень неугомонный забыла тебя спросить что мне делать на своей страничке.,1
"пиздец, вы тут реально три задрота.",1
три малолетних уёбка или просто безмозглые курицы.👎👎👎,1
"а пшеки не много на себя берут, моськи задрипанные",1
заёб.с этим мостом уже полтора года мудохаются куда смотрит долбаная власть.,1
"а ты шмара не грамотная, хуторянка !",1
да сука он за кресло дрожит хватит уже править уступи место другим или думаешь жить вечно.,1
ты придурок я пол года в чечне спал по три чяса это ты хуйло,1
у нас в узбекистане те же пидоры!,1
"пидарас уничтожал коренные народы кавказа за интересы кремля , а потом ещё и во францию смылся доживать свою несчастную жизнь .",1
все претензии ко мне прошу изложить на бумаги листке формата ач сделать самолетик и лететь нахуй вместе с ними счастливого полета уебки,1
15 лет это ни о чем человека нет ему жить и жить а почему должны жить эти мрази и вообще я не понимаю как после этого можно еще жить,1
"ты, выблядок, а где же ты был в это время.",1
"пидор вонючий, ыплюнь хй со рта, а потом",1
"все катится и неизвестно куда прикатится...к хуям это ,ещё,легко сказано...",1
"реально, они там тупые, ебанутые(hu) (hu) (hu) было бы смешно, если бы не было так грустно👎 👎 👎",1
"что за бляди,утоиить жалко,грех,а ,твою мать,уже кушающих и видящих ,все понимающих не жаль.",1
"да он срать хотел на всех ему похую как дети будут учиться, урод!!!",1
дебил и этим все сказано они там практически все такие,1
что можно подумать о пидора..ах; что они пидора..ы.,1
"всегда проверяю чтоб не удалили основную тему,ан нет удаляют падлы и чтоб класс остался ,а хуй вам ни класс ни лайк!",1
"все хотят наебать простых людей,гондоны",1
неизвестно что за долбоеб научил хоронить усопших в землю....вместо того как наши предки сжигали тела.....чтоб не отравлять плодородную землю....,1
пизденыш форточник на побегушках у турецкого похана,1
выборы выборы кандидаты пидоры промундобляди....,1
"дебилы,они и в африке дебилы.",1
"дебилы пишут, только для кого народ и так давно прозрел",1
но какая падла сюда пиндосский хеликоптер влепила.,1
"выблидок ты, если тебя что-то не устраивает в этой стране....то вали из неё туда, где такие молодые как ты долбоебы нужны!",1
хуйню что за несешь оты тvой аноним,1
тогда был шмас в балашове была сгв суки просрали все демократы плешивые к стене и руки в гору,1
у этого вити задница вместо головы.,1
а не дофуя им будет...пусть на минималке сидят ...мротом ...епаные в рот.,1
надо всех чиновников посадить на эту пенсию и сказать..им ни в чем себе не отказывай... сучара,1
"это ваше начальство просто идиоты, им на голову перчатки надо надеть😉",1
"долбоебы,ну придет к вам баба и пиздец вам настанет,она же тоже за границу смоталась!",1
"не пиздите дядя пожалуйста.не надо переиначивать всё по своему.не про полицию я говорил,а про уродов с камерами,что наживаются,когда другим плохо.",1
да вы рукожопы сраные даже очько себе подиереть не можете!!!,1
кроме как выебыватся не черта не можете!!!,1
"вот лично 100% дегенерат, причем умственные!!",1
"я,конечно,в этом вопросе не копенгаген,но мне предположительно кажется,что в заметке не достаёт финкального сука.🎩 :-d",1
"мальчики играющими в барби и кена,пидерасты!",1
я думал что голос мордона а оказалось что голос гондона и откуда берутся такие долбодятлы,1
после тюрьмы пиздели никуда не возьмут и т д!!!,1
но у пидарасов все всегда через жопу,1
зассали пидоры вдвшников слабо скрутить кишка тоненькая,1
"с глаз,горбатую тоже прихвати вместе с выблядком и шваленой!",1
сколько же в мире долбе ебов,1
и давно ебанутых стали считать сильными?,1
"предпочитаю знать, кто есть мой собеседник, знать одно , что он хамоватое быдло, мало.",1
"родина ждёт героев,а пизда рожает долбоебов.",1
"многие покаления будут проклинать обнулёнуша, гореть ему в аду",1
"какие же вы люди идиоты .... вам жалко стало зверя .... идиоты ..... слов нету, куда народ катится.",1
вам дебилам то конечно не нравится!,1
"пошол нахуй ты такой-же урод как и этот чурка, нехуй выкладывать такие вещи, чмыри вонючие!!",1
жена зачетная 👍 мусора как всегда пидорасы.,1
дебил дебилом.какой мир он установит?без сша никак.мозгов не хватает.,1
вот как поставят чипс так и снимут маски туда клонят эти идиоты!,1
потомучто она конченая проститутка хотела своих детей повешать на меня и себя прикрыть сама затаскалась эти писонины уже не в первой просто бросил эту мразь,1
только наши мудаки упорно не замечают протестов и упрямо продолжают грабить и гробить матушку россию!!,1
"больным детям собираем всем миром на лечение, а жирные хари откармливаются бесплатно за счёт всей страны, когда уже твари нажрутся",1
"блять вы все ебанутые на голову девочка пропала ставь класс, маньяк придавил изнасиловал 100 детей ставь класс.",1
совсем ебанулся на своих соц сетях.,1
"опять шакальё скачит, у этих недоносков мозги в заднице застряли, правильно лукашенко их лупит дермократов сраных!!",1
